,raw material 1,raw material 2,raw material 3,temperature,time
736,0.23,0.12,0.66,71,40
737,0.09,0.22,0.6900000000000001,83,110
738,0.56,0.2,0.23,71,120
739,0.38,0.2,0.41000000000000003,59,80
740,0.12,0.27,0.61,88,10
741,0.13,0.11,0.75,60,80
742,0.46,0.26,0.28,86,100
743,0.45,0.15,0.39,66,100
744,0.06,0.44,0.51,73,40
745,0.5700000000000001,0.33,0.1,88,120
746,0.39,0.32,0.28,61,10
747,0.19,0.43,0.38,102,110
748,0.45,0.13,0.42,73,30
749,0.42,0.18,0.41000000000000003,78,70
750,0.77,0.18,0.04,74,120
751,0.19,0.56,0.25,79,100
752,0.39,0.23,0.38,95,130
753,0.68,0.02,0.31,53,50
754,0.76,0.14,0.1,79,60
755,0.39,0.23,0.38,104,40
756,0.32,0.16,0.52,79,100
758,0.52,0.03,0.46,61,50
759,0.6,0.07,0.32,66,40
760,0.2,0.15,0.65,72,60
761,0.34,0.23,0.43,55,110
762,0.25,0.32,0.43,46,20
763,0.14,0.26,0.61,75,50
764,0.45,0.16,0.39,101,20
765,0.61,0.25,0.15,68,90
766,0.43,0.45,0.12,95,100
767,0.04,0.41000000000000003,0.55,87,10
768,0.56,0.25,0.19,44,110
769,0.29,0.47000000000000003,0.24,50,30
770,0.38,0.16,0.46,86,30
771,0.16,0.3,0.54,47,130
772,0.43,0.18,0.39,54,80
773,0.48,0.29,0.23,58,20
774,0.53,0.4,0.08,81,60
775,0.47000000000000003,0.23,0.3,73,100
776,0.27,0.58,0.15,44,80
777,0.32,0.6,0.09,109,10
778,0.31,0.25,0.45,46,30
779,0.12,0.28,0.6,104,80
780,0.59,0.09,0.32,68,110
781,0.08,0.13,0.79,91,10
782,0.67,0.08,0.24,80,120
783,0.23,0.33,0.44,80,40
784,0.06,0.27,0.67,77,130
785,0.81,0.16,0.03,80,10
786,0.34,0.13,0.53,78,90
787,0.51,0.15,0.34,57,50
788,0.61,0.23,0.15,69,10
789,0.34,0.06,0.6,62,10
790,0.54,0.06,0.39,44,70
791,0.4,0.28,0.31,73,10
792,0.33,0.35000000000000003,0.33,94,30
793,0.43,0.23,0.34,76,30
794,0.39,0.31,0.29,51,60
795,0.33,0.17,0.5,91,30
796,0.17,0.25,0.58,102,110
797,0.25,0.03,0.72,41,30
798,0.28,0.28,0.44,79,60
799,0.43,0.26,0.31,109,80
800,0.43,0.3,0.27,106,120
801,0.42,0.28,0.31,87,60
802,0.51,0.19,0.3,58,50
803,0.12,0.17,0.71,74,80
804,0.44,0.33,0.23,73,110
805,0.65,0.1,0.25,97,10
806,0.36,0.55,0.09,47,10
807,0.53,0.46,0.01,95,50
808,0.68,0.13,0.19,92,30
809,0.24,0.27,0.48,80,120
810,0.46,0.28,0.26,108,110
811,0.34,0.2,0.47000000000000003,86,90
812,0.13,0.25,0.62,96,10
813,0.58,0.19,0.23,81,130
814,0.4,0.22,0.38,49,70
815,0.59,0.31,0.1,54,90
816,0.32,0.33,0.34,72,10
817,0.58,0.07,0.36,85,120
818,0.22,0.51,0.27,88,40
819,0.26,0.38,0.36,50,130
820,0.25,0.12,0.62,61,100
821,0.51,0.36,0.13,47,90
822,0.2,0.25,0.55,101,120
823,0.5,0.15,0.35000000000000003,56,100
824,0.39,0.26,0.35000000000000003,89,10
825,0.31,0.39,0.3,95,30
826,0.61,0.03,0.37,56,30
827,0.12,0.15,0.73,66,40
828,0.41000000000000003,0.25,0.33,100,120
829,0.33,0.31,0.36,101,50
830,0.05,0.49,0.46,44,50
831,0.5,0.03,0.47000000000000003,54,10
832,0.6900000000000001,0.3,0.01,45,60
833,0.18,0.31,0.52,82,90
834,0.14,0.24,0.63,72,90
835,0.03,0.48,0.49,103,30
836,0.49,0.25,0.26,70,60
837,0.16,0.12,0.72,82,10
838,0.44,0.41000000000000003,0.15,102,100
839,0.23,0.43,0.34,59,90
840,0.73,0.02,0.25,54,70
841,0.76,0.12,0.12,42,70
842,0.68,0.17,0.15,94,80
843,0.36,0.07,0.5700000000000001,66,80
844,0.55,0.18,0.27,91,120
845,0.37,0.19,0.44,86,100
846,0.38,0.4,0.22,99,10
847,0.54,0.16,0.3,68,130
848,0.3,0.25,0.45,90,60
849,0.28,0.1,0.62,65,40
850,0.66,0.14,0.2,81,50
851,0.17,0.35000000000000003,0.48,106,10
852,0.67,0.13,0.2,74,110
853,0.2,0.37,0.43,64,70
854,0.06,0.2,0.74,58,70
855,0.45,0.13,0.42,93,80
856,0.18,0.37,0.44,53,120
857,0.12,0.26,0.62,76,50
858,0.33,0.1,0.58,43,100
859,0.35000000000000003,0.16,0.49,68,70
860,0.19,0.43,0.38,61,120
861,0.47000000000000003,0.43,0.09,92,60
862,0.03,0.4,0.5700000000000001,99,110
863,0.39,0.17,0.44,78,60
864,0.49,0.38,0.13,82,80
865,0.19,0.49,0.31,66,70
866,0.55,0.04,0.41000000000000003,41,10
867,0.41000000000000003,0.38,0.21,81,80
868,0.36,0.47000000000000003,0.16,90,10
869,0.39,0.05,0.5700000000000001,65,10
870,0.46,0.08,0.46,90,60
871,0.19,0.07,0.73,87,30
872,0.36,0.35000000000000003,0.28,95,50
873,0.11,0.44,0.45,87,80
874,0.23,0.1,0.67,64,10
875,0.46,0.34,0.19,78,80
876,0.11,0.12,0.77,79,30
877,0.29,0.3,0.41000000000000003,97,50
878,0.45,0.18,0.37,71,50
879,0.43,0.17,0.4,40,10
880,0.11,0.27,0.62,65,70
881,0.41000000000000003,0.03,0.5700000000000001,45,40
882,0.35000000000000003,0.18,0.47000000000000003,59,100
883,0.48,0.46,0.05,89,40
884,0.41000000000000003,0.02,0.5700000000000001,54,50
885,0.6,0.22,0.18,50,10
886,0.6,0.15,0.25,56,50
887,0.53,0.08,0.4,105,30
888,0.53,0.23,0.25,74,110
889,0.51,0.48,0.0,52,60
890,0.73,0.12,0.15,73,90
891,0.52,0.29,0.19,47,80
892,0.29,0.38,0.33,62,60
893,0.36,0.39,0.25,77,90
894,0.27,0.2,0.53,44,120
895,0.38,0.25,0.37,47,80
896,0.12,0.32,0.56,59,60
897,0.54,0.16,0.3,103,80
898,0.29,0.08,0.63,68,120
899,0.53,0.23,0.24,43,50
900,0.13,0.19,0.68,43,50
901,0.5,0.31,0.19,103,110
902,0.26,0.04,0.7000000000000001,101,80
903,0.35000000000000003,0.33,0.32,87,40
904,0.47000000000000003,0.28,0.25,50,110
905,0.55,0.34,0.11,65,90
906,0.33,0.21,0.46,43,30
907,0.53,0.27,0.2,64,30
908,0.4,0.03,0.5700000000000001,92,90
909,0.58,0.32,0.1,76,110
910,0.16,0.33,0.51,52,90
911,0.15,0.15,0.7000000000000001,74,70
912,0.16,0.42,0.43,63,50
913,0.45,0.32,0.23,105,50
914,0.53,0.44,0.03,85,80
915,0.21,0.24,0.55,55,50
916,0.48,0.28,0.24,73,50
917,0.16,0.37,0.46,86,70
918,0.56,0.37,0.07,91,50
919,0.33,0.47000000000000003,0.2,56,50
920,0.44,0.38,0.18,97,100
921,0.27,0.39,0.34,84,40
922,0.59,0.31,0.1,89,30
923,0.39,0.14,0.47000000000000003,61,90
924,0.43,0.3,0.27,83,70
925,0.38,0.18,0.44,110,50
926,0.31,0.22,0.48,72,130
927,0.34,0.17,0.49,105,50
928,0.51,0.09,0.4,54,100
929,0.42,0.25,0.33,44,40
930,0.3,0.43,0.28,64,50
931,0.38,0.22,0.4,53,50
932,0.37,0.17,0.45,88,110
933,0.44,0.31,0.25,67,80
934,0.6,0.21,0.19,81,80
935,0.19,0.18,0.63,83,100
936,0.47000000000000003,0.2,0.34,58,50
937,0.23,0.01,0.76,87,90
938,0.09,0.4,0.5,54,90
939,0.23,0.28,0.5,68,70
940,0.46,0.4,0.14,86,120
941,0.27,0.14,0.59,100,50
942,0.68,0.24,0.08,101,70
943,0.76,0.23,0.01,73,120
944,0.81,0.03,0.17,82,130
945,0.16,0.36,0.48,68,100
946,0.78,0.16,0.06,57,10
947,0.17,0.02,0.8,106,10
948,0.63,0.15,0.22,76,20
949,0.43,0.18,0.39,59,80
950,0.35000000000000003,0.27,0.38,61,60
951,0.48,0.21,0.31,51,120
952,0.48,0.28,0.25,50,20
953,0.35000000000000003,0.34,0.31,51,60
954,0.77,0.1,0.13,41,110
955,0.35000000000000003,0.35000000000000003,0.3,42,70
956,0.1,0.18,0.71,95,90
957,0.1,0.21,0.6900000000000001,59,40
958,0.51,0.4,0.08,99,70
959,0.34,0.15,0.51,101,20
960,0.43,0.16,0.41000000000000003,108,60
961,0.38,0.37,0.25,109,80
962,0.39,0.18,0.43,84,90
963,0.66,0.33,0.01,68,30
964,0.55,0.08,0.37,98,20
965,0.14,0.28,0.5700000000000001,81,110
966,0.54,0.25,0.2,100,70
967,0.33,0.12,0.55,107,90
968,0.29,0.13,0.58,102,70
969,0.48,0.08,0.44,75,40
970,0.6,0.36,0.04,55,40
971,0.64,0.23,0.13,78,70
972,0.43,0.34,0.23,48,120
973,0.76,0.07,0.17,44,80
974,0.39,0.35000000000000003,0.26,63,90
975,0.49,0.16,0.35000000000000003,65,80
976,0.56,0.28,0.16,70,70
977,0.01,0.28,0.71,84,110
978,0.05,0.56,0.39,41,20
979,0.29,0.49,0.22,75,70
980,0.01,0.31,0.67,103,20
981,0.06,0.15,0.78,107,90
982,0.03,0.59,0.37,96,70
983,0.36,0.29,0.35000000000000003,43,60
984,0.5700000000000001,0.32,0.11,73,60
985,0.53,0.17,0.3,46,90
986,0.5700000000000001,0.08,0.34,74,80
987,0.65,0.32,0.02,61,40
988,0.55,0.38,0.07,56,40
989,0.34,0.03,0.63,45,70
990,0.37,0.27,0.36,58,70
991,0.35000000000000003,0.36,0.29,43,50
992,0.06,0.47000000000000003,0.47000000000000003,51,130
993,0.29,0.22,0.49,55,110
995,0.22,0.39,0.39,70,20
996,0.32,0.2,0.48,72,30
997,0.49,0.22,0.29,102,10
998,0.59,0.24,0.17,55,50
999,0.61,0.06,0.33,106,20
1000,0.53,0.04,0.43,74,120
1001,0.5,0.03,0.47000000000000003,59,110
1002,0.38,0.16,0.47000000000000003,109,60
1003,0.39,0.25,0.36,104,100
1004,0.5,0.22,0.28,64,100
1005,0.63,0.02,0.35000000000000003,75,90
1006,0.38,0.22,0.4,63,30
1007,0.09,0.35000000000000003,0.56,102,30
1008,0.49,0.35000000000000003,0.17,75,30
1009,0.39,0.48,0.13,47,110
1010,0.04,0.26,0.7000000000000001,102,120
1011,0.38,0.44,0.18,108,60
1012,0.93,0.01,0.07,48,110
1013,0.47000000000000003,0.19,0.34,86,80
1014,0.15,0.02,0.8300000000000001,100,100
1015,0.71,0.17,0.12,104,50
1016,0.34,0.1,0.56,52,90
1017,0.11,0.22,0.68,50,70
1018,0.0,0.54,0.45,56,30
1019,0.38,0.28,0.34,83,120
1020,0.61,0.36,0.04,82,90
1021,0.45,0.27,0.28,51,50
1022,0.16,0.31,0.53,96,60
1023,0.5700000000000001,0.3,0.13,77,40
1024,0.17,0.47000000000000003,0.37,99,100
1025,0.33,0.07,0.6,54,100
1026,0.2,0.32,0.48,51,120
1027,0.25,0.3,0.45,110,50
1028,0.23,0.03,0.74,105,50
1029,0.65,0.34,0.01,48,60
1030,0.62,0.34,0.04,49,30
1031,0.4,0.06,0.54,78,70
1032,0.43,0.18,0.39,70,120
1033,0.14,0.43,0.43,48,30
1034,0.58,0.08,0.34,47,30
1035,0.76,0.19,0.05,89,40
1036,0.45,0.28,0.27,49,40
1037,0.49,0.2,0.32,61,90
1038,0.16,0.3,0.54,107,10
1039,0.08,0.46,0.46,93,20
1040,0.47000000000000003,0.09,0.44,110,50
1041,0.07,0.27,0.66,42,70
1042,0.2,0.34,0.45,44,20
1043,0.49,0.15,0.35000000000000003,86,10
1044,0.23,0.47000000000000003,0.3,70,10
1045,0.24,0.23,0.53,82,110
1046,0.54,0.38,0.08,74,70
1047,0.54,0.06,0.4,71,90
1048,0.47000000000000003,0.17,0.36,70,30
1049,0.75,0.06,0.2,63,70
1050,0.55,0.42,0.04,58,100
1051,0.46,0.22,0.32,98,90
1052,0.17,0.23,0.6,92,80
1053,0.27,0.1,0.63,77,50
1054,0.4,0.29,0.31,76,10
1055,0.12,0.34,0.55,105,20
1056,0.44,0.02,0.54,50,70
1057,0.48,0.3,0.22,51,80
1058,0.4,0.23,0.37,97,100
1059,0.59,0.07,0.34,54,110
1060,0.29,0.33,0.38,56,50
1061,0.34,0.12,0.55,104,80
1062,0.3,0.28,0.41000000000000003,51,50
1063,0.43,0.49,0.08,59,50
1064,0.39,0.39,0.22,61,110
1065,0.21,0.26,0.53,60,110
1066,0.44,0.03,0.53,89,60
1067,0.63,0.04,0.33,105,70
1068,0.02,0.25,0.73,41,30
1069,0.16,0.06,0.79,51,50
1070,0.59,0.3,0.11,94,100
1071,0.12,0.11,0.77,104,100
1072,0.54,0.45,0.01,68,10
1073,0.5700000000000001,0.17,0.26,78,20
1074,0.19,0.23,0.58,83,90
1075,0.25,0.36,0.39,48,90
1076,0.32,0.27,0.41000000000000003,97,80
1077,0.37,0.12,0.51,65,50
1078,0.12,0.32,0.56,60,60
1079,0.54,0.22,0.24,88,20
1080,0.25,0.17,0.58,87,60
1081,0.42,0.42,0.16,105,70
1082,0.43,0.23,0.34,63,20
1083,0.04,0.28,0.68,104,60
1084,0.55,0.01,0.44,68,100
1085,0.5,0.22,0.28,99,20
1086,0.02,0.3,0.68,80,100
1087,0.16,0.13,0.71,99,100
1088,0.6,0.39,0.01,46,80
1089,0.13,0.51,0.35000000000000003,69,70
1090,0.35000000000000003,0.03,0.62,64,90
1091,0.75,0.07,0.18,75,100
1092,0.41000000000000003,0.24,0.36,105,120
1093,0.62,0.25,0.13,85,100
1094,0.46,0.03,0.51,66,90
1095,0.26,0.37,0.37,54,100
1096,0.03,0.41000000000000003,0.55,61,10
1097,0.12,0.45,0.43,46,30
1098,0.87,0.03,0.11,103,10
1099,0.38,0.5,0.13,87,20
1100,0.42,0.27,0.31,87,30
1101,0.6,0.26,0.14,80,10
1102,0.58,0.18,0.24,71,110
1103,0.65,0.27,0.08,72,30
1104,0.35000000000000003,0.18,0.46,98,110
1105,0.33,0.25,0.42,109,90
1106,0.35000000000000003,0.25,0.4,75,40
1107,0.09,0.39,0.52,57,50
1108,0.47000000000000003,0.31,0.22,78,110
1109,0.61,0.37,0.02,52,110
1110,0.35000000000000003,0.17,0.48,63,70
1111,0.41000000000000003,0.22,0.37,71,100
1112,0.34,0.31,0.35000000000000003,103,130
1113,0.03,0.54,0.43,86,90
1114,0.32,0.13,0.55,60,100
1115,0.52,0.26,0.22,91,110
1116,0.08,0.43,0.5,104,30
1117,0.56,0.21,0.23,71,70
1118,0.55,0.24,0.22,102,70
1119,0.34,0.24,0.42,56,10
1120,0.38,0.06,0.56,88,70
1121,0.71,0.29,0.0,110,10
1122,0.3,0.32,0.38,72,60
1123,0.25,0.01,0.74,40,30
1124,0.47000000000000003,0.38,0.16,74,110
1125,0.27,0.24,0.5,99,10
1126,0.56,0.35000000000000003,0.09,100,70
1127,0.38,0.1,0.52,108,70
1128,0.44,0.3,0.26,68,60
1129,0.16,0.13,0.72,45,20
1130,0.33,0.15,0.52,80,40
1131,0.56,0.11,0.33,54,70
1132,0.47000000000000003,0.14,0.39,96,60
1133,0.02,0.5,0.48,52,40
1134,0.48,0.23,0.28,66,110
1135,0.1,0.25,0.65,58,10
1136,0.3,0.29,0.41000000000000003,95,110
1137,0.62,0.23,0.15,108,70
1138,0.52,0.18,0.3,56,80
1139,0.56,0.13,0.3,64,20
1140,0.27,0.25,0.48,51,100
1141,0.46,0.13,0.41000000000000003,91,90
1142,0.09,0.53,0.38,49,60
1143,0.54,0.38,0.09,47,20
1144,0.44,0.24,0.32,51,80
1145,0.51,0.38,0.11,70,30
1146,0.37,0.19,0.44,87,80
1147,0.45,0.42,0.13,73,30
1148,0.15,0.15,0.6900000000000001,47,10
1149,0.81,0.05,0.13,108,90
1150,0.68,0.3,0.01,78,80
1151,0.14,0.38,0.48,42,90
1152,0.39,0.14,0.47000000000000003,70,20
1153,0.26,0.31,0.42,92,90
1154,0.51,0.28,0.22,51,10
1155,0.3,0.39,0.31,67,70
1156,0.37,0.17,0.45,80,10
1157,0.35000000000000003,0.33,0.32,75,110
1158,0.43,0.25,0.32,89,60
1159,0.58,0.03,0.39,104,50
1160,0.37,0.17,0.46,72,110
1161,0.37,0.21,0.42,48,100
1162,0.07,0.43,0.5,78,90
1163,0.4,0.19,0.41000000000000003,54,110
1164,0.05,0.51,0.44,92,50
1165,0.37,0.5700000000000001,0.06,79,80
1166,0.49,0.04,0.47000000000000003,103,120
1167,0.27,0.17,0.5700000000000001,102,130
1168,0.48,0.07,0.44,97,90
1169,0.8,0.07,0.13,84,80
1170,0.43,0.24,0.33,51,90
1171,0.34,0.38,0.28,64,130
1172,0.4,0.18,0.41000000000000003,46,120
1173,0.53,0.15,0.32,74,110
1174,0.43,0.33,0.24,105,60
1175,0.35000000000000003,0.37,0.28,109,30
1176,0.2,0.42,0.38,60,50
1177,0.34,0.24,0.43,81,110
1178,0.44,0.21,0.34,93,60
1179,0.26,0.44,0.3,58,100
1180,0.32,0.28,0.4,90,20
1181,0.24,0.08,0.6900000000000001,98,120
1182,0.02,0.12,0.86,65,100
1183,0.4,0.45,0.15,96,50
1184,0.51,0.2,0.29,63,90
1185,0.11,0.35000000000000003,0.54,49,30
1186,0.6900000000000001,0.13,0.17,54,80
1187,0.12,0.35000000000000003,0.53,72,40
1188,0.56,0.02,0.43,41,40
1189,0.13,0.35000000000000003,0.52,81,30
1190,0.31,0.06,0.63,87,70
1191,0.2,0.09,0.71,95,20
1192,0.42,0.31,0.26,88,60
1193,0.17,0.53,0.3,77,30
1194,0.9,0.06,0.04,64,60
1195,0.04,0.06,0.9,89,110
1196,0.53,0.04,0.43,61,90
1197,0.6,0.28,0.12,78,60
1198,0.19,0.33,0.48,48,70
1199,0.36,0.11,0.53,107,70
1200,0.45,0.5,0.05,46,90
1201,0.49,0.1,0.42,40,110
1202,0.6,0.2,0.2,72,100
1203,0.1,0.25,0.64,100,110
1204,0.63,0.33,0.04,41,90
1205,0.32,0.2,0.48,70,130
1206,0.39,0.18,0.44,65,90
1207,0.31,0.3,0.39,46,90
1208,0.27,0.24,0.49,77,20
1209,0.16,0.41000000000000003,0.43,47,60
1210,0.1,0.15,0.74,74,10
1211,0.41000000000000003,0.18,0.41000000000000003,49,20
1212,0.42,0.1,0.48,106,20
1213,0.22,0.21,0.5700000000000001,78,20
1214,0.22,0.35000000000000003,0.44,84,50
1215,0.5,0.01,0.49,43,40
1216,0.35000000000000003,0.11,0.55,43,110
1217,0.53,0.18,0.29,80,60
1218,0.4,0.06,0.54,56,110
1219,0.48,0.35000000000000003,0.16,68,40
1220,0.38,0.22,0.4,52,70
1221,0.7000000000000001,0.08,0.22,72,10
1222,0.58,0.01,0.41000000000000003,74,100
1223,0.29,0.03,0.68,55,20
1224,0.56,0.27,0.18,98,10
1225,0.73,0.27,0.0,88,10
1226,0.29,0.28,0.43,88,100
1227,0.17,0.18,0.65,52,70
1228,0.55,0.35000000000000003,0.1,103,10
1229,0.44,0.03,0.53,47,50
1230,0.31,0.2,0.49,71,30
1231,0.38,0.18,0.44,67,10
1232,0.59,0.18,0.23,46,70
1233,0.53,0.17,0.31,52,120
1234,0.56,0.27,0.17,100,80
1235,0.44,0.3,0.26,81,30
1236,0.03,0.45,0.51,46,30
1237,0.06,0.19,0.75,52,90
1238,0.42,0.17,0.4,73,80
1239,0.3,0.45,0.26,102,120
1240,0.63,0.18,0.19,101,30
1241,0.66,0.24,0.1,71,60
1242,0.56,0.18,0.26,74,120
1243,0.5,0.26,0.24,54,50
1244,0.71,0.02,0.27,51,60
1245,0.41000000000000003,0.29,0.3,93,30
1246,0.8300000000000001,0.02,0.15,94,100
1247,0.31,0.39,0.3,87,20
1248,0.31,0.34,0.35000000000000003,96,90
1249,0.52,0.44,0.04,105,50
1250,0.44,0.17,0.39,64,30
1251,0.46,0.27,0.28,68,70
1252,0.6,0.27,0.13,79,60
1253,0.45,0.04,0.5,96,60
1254,0.16,0.28,0.56,43,60
1255,0.11,0.17,0.71,46,60
1256,0.1,0.4,0.51,56,30
1257,0.73,0.03,0.24,57,50
1258,0.31,0.27,0.42,55,60
1259,0.68,0.28,0.04,104,10
1260,0.48,0.24,0.28,99,40
1261,0.2,0.06,0.74,92,50
1262,0.03,0.25,0.72,72,100
1263,0.37,0.29,0.34,102,50
1264,0.68,0.04,0.28,82,50
1265,0.44,0.21,0.34,73,110
1266,0.56,0.0,0.43,58,80
1268,0.53,0.02,0.44,59,40
1269,0.01,0.52,0.46,60,110
1270,0.32,0.12,0.5700000000000001,44,70
1271,0.2,0.58,0.21,43,110
1272,0.34,0.36,0.3,106,130
1273,0.64,0.21,0.15,51,80
1274,0.58,0.18,0.24,83,110
1275,0.09,0.05,0.86,88,70
1276,0.28,0.54,0.18,43,100
1277,0.15,0.25,0.6,79,20
1278,0.61,0.26,0.13,75,20
1279,0.38,0.08,0.54,96,110
1280,0.41000000000000003,0.25,0.33,103,110
1281,0.18,0.4,0.42,91,40
1282,0.26,0.08,0.65,76,80
1283,0.15,0.39,0.45,70,30
1284,0.33,0.5700000000000001,0.11,84,20
1285,0.25,0.13,0.62,97,90
1286,0.16,0.28,0.56,91,130
1287,0.35000000000000003,0.26,0.38,105,100
1288,0.49,0.38,0.13,99,60
1289,0.41000000000000003,0.05,0.53,70,100
1290,0.51,0.32,0.17,73,30
1291,0.45,0.27,0.28,68,20
1292,0.37,0.26,0.38,64,40
1293,0.02,0.11,0.86,51,40
1294,0.62,0.1,0.28,63,110
1295,0.42,0.23,0.34,89,10
1296,0.26,0.4,0.34,43,20
1297,0.15,0.2,0.66,84,90
1298,0.5,0.26,0.24,80,100
1299,0.35000000000000003,0.06,0.59,90,70
1300,0.44,0.19,0.37,75,120
1301,0.17,0.33,0.5,69,130
1302,0.76,0.18,0.06,93,20
1303,0.43,0.07,0.49,94,70
1304,0.43,0.48,0.1,55,80
1305,0.09,0.32,0.59,87,70
1306,0.55,0.16,0.29,75,100
1307,0.52,0.25,0.23,57,60
1308,0.3,0.29,0.42,59,20
1309,0.06,0.53,0.41000000000000003,84,110
1310,0.31,0.03,0.65,50,100
1311,0.62,0.01,0.37,41,90
1312,0.75,0.2,0.05,86,130
1313,0.15,0.32,0.54,52,110
1314,0.47000000000000003,0.04,0.49,100,90
1315,0.45,0.3,0.25,106,20
1316,0.45,0.26,0.29,50,110
1317,0.2,0.25,0.55,43,50
1318,0.47000000000000003,0.33,0.2,66,70
1319,0.13,0.45,0.42,86,80
1320,0.41000000000000003,0.06,0.53,57,110
1321,0.01,0.41000000000000003,0.58,69,60
1322,0.48,0.08,0.45,59,70
1323,0.75,0.14,0.11,72,10
1324,0.02,0.38,0.61,90,120
1325,0.29,0.59,0.12,45,40
1326,0.06,0.18,0.76,101,40
1327,0.39,0.39,0.22,107,10
1328,0.43,0.16,0.41000000000000003,50,50
1329,0.1,0.26,0.64,68,100
1330,0.44,0.23,0.33,58,10
1331,0.45,0.17,0.39,91,120
1332,0.59,0.2,0.2,56,120
1333,0.1,0.37,0.53,84,20
1334,0.49,0.33,0.18,92,70
1335,0.36,0.13,0.51,100,40
1336,0.15,0.25,0.59,61,120
1337,0.43,0.16,0.4,85,120
1338,0.38,0.26,0.37,79,60
1339,0.38,0.23,0.39,73,100
1340,0.52,0.06,0.43,59,20
1341,0.17,0.04,0.79,40,110
1342,0.29,0.04,0.67,69,100
1343,0.37,0.31,0.32,80,130
1344,0.6,0.03,0.36,56,100
1345,0.3,0.23,0.47000000000000003,65,130
1346,0.43,0.23,0.34,73,70
1347,0.41000000000000003,0.13,0.46,100,70
1348,0.41000000000000003,0.01,0.58,90,120
1349,0.37,0.2,0.44,60,20
1350,0.47000000000000003,0.14,0.39,68,130
1351,0.45,0.01,0.54,97,130
1352,0.14,0.16,0.7000000000000001,106,40
1353,0.24,0.2,0.5700000000000001,90,100
1354,0.43,0.11,0.46,68,100
1355,0.58,0.16,0.26,72,60
1356,0.05,0.13,0.81,76,20
1357,0.41000000000000003,0.21,0.37,83,40
1358,0.55,0.33,0.12,43,110
1359,0.22,0.19,0.59,102,110
1360,0.5700000000000001,0.16,0.27,73,60
1361,0.4,0.17,0.43,64,20
1362,0.35000000000000003,0.24,0.41000000000000003,71,80
1363,0.46,0.19,0.35000000000000003,42,120
1364,0.75,0.08,0.16,66,30
1365,0.21,0.4,0.38,89,110
1366,0.31,0.26,0.42,74,100
1367,0.22,0.2,0.58,83,80
1368,0.14,0.46,0.4,77,100
1369,0.74,0.21,0.05,53,110
1370,0.23,0.17,0.6,96,10
1371,0.33,0.22,0.45,71,130
1372,0.41000000000000003,0.06,0.53,44,70
1373,0.29,0.23,0.48,52,70
1374,0.5,0.03,0.47000000000000003,89,130
1375,0.26,0.32,0.42,67,10
1376,0.31,0.47000000000000003,0.23,88,10
1377,0.62,0.07,0.31,66,30
1378,0.38,0.37,0.25,109,20
1379,0.45,0.31,0.23,64,120
1380,0.66,0.08,0.27,56,20
1381,0.8300000000000001,0.03,0.14,78,80
1382,0.5,0.28,0.21,64,10
1383,0.34,0.46,0.2,85,110
1384,0.62,0.14,0.25,107,30
1385,0.47000000000000003,0.03,0.51,94,50
1386,0.52,0.14,0.34,66,120
1387,0.75,0.22,0.03,92,70
1388,0.47000000000000003,0.28,0.25,70,20
1389,0.08,0.14,0.78,54,60
1390,0.05,0.42,0.53,65,50
1391,0.23,0.28,0.49,79,120
1392,0.3,0.32,0.38,53,80
1393,0.46,0.29,0.25,59,110
1394,0.52,0.09,0.39,50,30
1395,0.34,0.24,0.42,83,80
1396,0.26,0.3,0.45,70,30
1397,0.73,0.15,0.11,53,120
1398,0.24,0.58,0.18,47,30
1399,0.34,0.09,0.5700000000000001,93,40
1400,0.39,0.42,0.2,78,50
1401,0.77,0.08,0.16,78,110
1402,0.38,0.14,0.49,43,120
1403,0.49,0.24,0.27,91,120
1404,0.52,0.16,0.31,51,40
1405,0.09,0.08,0.84,62,110
1406,0.71,0.0,0.29,100,40
1407,0.4,0.55,0.05,86,120
1408,0.52,0.27,0.21,64,120
1409,0.59,0.19,0.22,84,30
1410,0.43,0.1,0.47000000000000003,65,120
1411,0.32,0.26,0.42,61,80
1412,0.16,0.42,0.42,75,130
1413,0.62,0.03,0.36,65,100
1414,0.04,0.16,0.8,91,40
1415,0.53,0.29,0.18,59,20
1416,0.24,0.39,0.37,90,50
1417,0.43,0.34,0.22,56,50
1418,0.46,0.17,0.37,96,90
1419,0.15,0.19,0.66,94,60
1420,0.4,0.0,0.59,49,90
1421,0.87,0.11,0.02,81,30
1422,0.58,0.06,0.36,103,70
1423,0.54,0.38,0.07,90,30
1424,0.38,0.24,0.37,71,100
1425,0.51,0.16,0.33,78,20
1426,0.33,0.25,0.42,70,80
1427,0.26,0.25,0.5,49,100
1428,0.44,0.04,0.51,60,20
1429,0.4,0.24,0.36,108,30
1430,0.36,0.22,0.42,44,80
1431,0.61,0.13,0.26,58,80
1432,0.41000000000000003,0.22,0.38,91,80
1433,0.45,0.24,0.32,51,90
1434,0.23,0.29,0.48,84,30
1435,0.39,0.23,0.39,43,60
1436,0.29,0.04,0.67,93,100
1437,0.5,0.24,0.26,60,20
1438,0.54,0.26,0.2,107,50
1439,0.15,0.52,0.32,44,90
1440,0.36,0.06,0.59,97,20
1441,0.1,0.14,0.76,69,70
1442,0.49,0.4,0.12,63,90
1443,0.41000000000000003,0.19,0.4,68,100
1444,0.52,0.32,0.16,74,10
1445,0.15,0.4,0.45,48,30
1446,0.03,0.35000000000000003,0.63,64,70
1447,0.45,0.19,0.36,60,70
1448,0.15,0.33,0.52,96,80
