,SMILES
187,C=C1C(=O)C23C(OC4(O)CCC5C6CC(C)C7=CC(=O)C=CC7(C)C6(F)C(O)CC54C)CC4C(C)(C)CCC(OC5C6C=CC5c5ccccc56)C4(C)C2C(OOC2OC(C(N)=O)=CC(C)C2Br)CC1(OC(Br)N(O)c1ccccc1)C3OOC1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(O)C#Cc2ccccc2)C1
188,C=C1C(=O)C23C(OC45CC6CC(CC(C6)C4)C5)CC4C5(C)CCCC4(C(c4cc(Cl)ccc4N=NC4SC(=S)NC4=O)OC5)C2C(ON2CC=CC2)CC1C3Oc1ccc(C(Cl)=NO)cc1
189,C=C1C(=O)C23C(OC45OC(C)(C)OC4CC4C6CCC7=CC(=O)C=CC7(C)C6(F)C(O)CC45C)CC4C(C)(C)CCCC4(CC(C)=NNS(O)(O)c4ccc(C)cc4)C2C(OC(=O)C(C)CS)CC1C3Oc1nnc2c1C(c1ccc(Cl)cc1)C(C#N)=C(N)O2
190,C=C1C(=O)C23C(OC4=Cc5ccccc5Sc5ccc(Cl)cc54)CC4C5(C)CCCC4(COC5OC4(C)CCCC5(C)C4CCC46CC(CCC54O)C(=C)C6O)C2C(OC2CCC4C5C=CC6CCCCC6(C)C5CCC24C)CC1C3OC(=O)C=CN(O)c1ccccc1
191,C=C1C(=O)C23C(OC4C(=C(SC)SC)CCCC4=C(SC)SC)CC4C(C)(C)CCC(Oc5nnc6n5CCCC6)C4(C=O)C2C(OCC(C)(C(=O)O)C(=O)O)CC1C3ON1N=C(c2ccc(N)cc2)CC1=O
192,C=C1C(=O)C23C(OC4C(=O)C5(C)CCC4C5(C)C)CC4C(C)(C)CCC(Oc5ncc6nccnc6n5)C4(C=O)C2C(OCc2ccc(N(=O)O)cc2N(=O)O)CC1C3OC1C=C(c2ccccc2)NC1
193,C=C1C(=O)C23C(OC4C(C#N)OCC(ONCC(=O)O)C4Oc4nnc(S)n4N)CC4C5(C)CCCC4(COC5)C2C(O)CC1C3O
194,C=C1C(=O)C23C(OC4C5CC6C7N(C)c8ccccc8C78CC(C5C8O)N6C4O)CC4C5(C)CCCC4(C(N4CCN(C)CC4)OC5)C2C(Oc2c(O)ccc4ccccc24)CC1C3Oc1cc(C)n(C2=CC(C)N=N2)n1
195,C=C1C(=O)C23C(OC4CCC5=C6CCC7CC(O)CCC7(C)C6CC(O)C54C)CC4C(C)(C)CCC(OC5CC(c6ccc7ccccc7c6)=NN5C(N)=O)C4(C)C2C(OC2C(C)(O)CCC4C(C)(C)CCCC42C)CC12OC(C)(C)OC23
196,C=C1C(=O)C23C(OC4CCC5C6C(=O)CC7CC8(CCC7(C)C6CC(=O)C45C)OCCO8)CC4C5(C)CCCC4(C(OOS(C)(O)O)OC5)C2C(OC2(O)CCC4C5CCC6=CC(=O)CCC6(C)C5(F)C(O)CC42C)CC1C3OC1CC(OC)=CC(=O)C1C#N
197,C=C1C(=O)C23C(OC4CCC5C6C(=O)CC7CCCCC7(C)C6CC(=O)C45C)CC4C(C)(C)CCC(OC(O)CO)C4(C)C2C(OCc2cnc4ccccc24)CC1(OC1(C2=CCCCC2)C(=O)NC(=O)NC1=O)C3Oc1ccccc1C#N
198,C=C1C(=O)C23C(OC4CCC5C6CCC7CC(O)CCC7(C)C6CC(O)C45C)CC4C(C)(C)CCC(Oc5ccc(C6C7=C(CC(C)(C)CC7=O)Nc7c6ccc6ccccc76)cc5)C4(C=O)C2C(Oc2ccc4ccccc4n2)CC1C3ONc1ccc(C)cc1N(=O)O
199,C=C1C(=O)C23C(OC4N(C)c5ccc(Cl)cc5C4(C)C)CC4C(C)(C)CCCC4(C4OC(N(C)C)=NC4=O)C2C(Oc2ccccc2N(=O)O)CC1C3Oc1ccc(C2(C)CCc3oc4ccccc4c3-c3oc(C)cc32)cc1
200,C=C1C(=O)C23C(OC4N=C(C)OC4=O)CC4C(C)(C)CCC(OC5(O)OCC(O)C(O)C5O)C4(C=O)C2C(OCC(C)C(=O)C(C)=NNC(N)=O)CC1C3OC1(C2=CCCCC2)CCCCC1
201,C=C1C(=O)C23C(OC4N=C(c5ccccc5)OC4=O)CC4C5(C)CCCC4(C(O)OC5)C2C(ONc2ncccn2)CC1C3OCn1ccnc1
202,C=C1C(=O)C23C(OC4N=NC(N=Cc5ccc(C)cc5)=N4)CC4C(C)(C)CCC(OOCCCBr)C4(C)C2C(Oc2cc(N(=O)O)cc(Br)c2O)CC1(OC1(O)C(C)CC2C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC21C)C3OCC1=C(C)N=N=C1C
203,C=C1C(=O)C23C(OC4OC5(C)C=C(C)C4C(C#N)(C#N)C5(C#N)C#N)CC4C5(C)CCCC4(C(=O)OC5)C2C(Oc2nc(N)nc(O)c2C)CC1C3Oc1cc2c(cc1O)C(C)NCC2
204,C=C1C(=O)C23C(OCC(C)=NNC(N)=O)CC4C(C)(C)CCC(OOC(C)CC)C4(C)C2C(OOC2CCC4C5CCC6CC(O)CCC6(C)C5CCC24C)CC1(O)C3OCCC(C)=NO
205,C=C1C(=O)C23C(OCC(N)C(=O)O)CC4C(C)(C)CCC(OC(CCC(=O)O)C(C)(C)C(=O)O)C4(C=O)C2C(OC2(O)OCC(O)C(O)C2O)CC1C3On1nc(C)cc1C
206,C=C1C(=O)C23C(OCC)CC4C5(C)CCCC4(C(OCC4(C)CCC(C)C4(C)C)OC5)C2C(OOc2cc(C)ccc2C)CC1C3Oc1nnc(S)n1N=Cc1ccc2c(c1)OCO2
207,C=C1C(=O)C23C(OCC4CCN(C)C4)CC4C(C)(C)CCC(ON5N=C(C(F)(F)F)C(=NNc6cccc(N(=O)O)c6)C5=O)C4(C)C2C(OC2NC4=C(C2=O)C(c2ccc(Br)cc2)c2c(c5ccccc5oc2=O)O4)CC12OC(C)(C)OC23
208,C=C1C(=O)C23C(OCCC(C)=NNC(N)=O)CC4C(C)(C)CCC(Oc5cc6c(cc5O)CCNC6CC)C4(C)C2C(ONCNC2=CC(=O)c4ccccc4C2=O)CC1(O)C3ON1N=C(C(F)(F)F)C(=NNc2cccc(F)c2)C1=O
209,C=C1C(=O)C23C(OCN4CCOCC4)CC4C(C)(C)CCCC4(c4nc(C)c(C)o4)C2C(Oc2nnc(C)s2)CC1C3OCc1ccc(C)o1
210,C=C1C(=O)C23C(OCO)CC4C(C)(C)CCCC4(CC4Cc5ccccc5C(=O)O4)C2C(On2ncc4c(=O)ccnc2-4)CC1C3OOc1cccc(C)c1
211,C=C1C(=O)C23C(OCc4c(O)c5cccc(C)c5nc4=O)CC4C5(C)CCCC4(C(Oc4ccccc4NN=C(C#N)c4nc6ccccc6n4C)OC5)C2C(OC2C=CC4C5C=CC(C5)C24)CC1C3Oc1ccc(N=Cc2ccccc2)cc1
212,C=C1C(=O)C23C(OCc4cc(Cl)ccc4O)CC4C5(C)CCCC4(C(O)OC5)C2C(OC(=O)C(C(F)(F)F)C(F)(F)F)CC1C3Oc1cc(NN=C2C(=O)NN=C2C(F)(F)F)nn1
213,C=C1C(=O)C23C(OCc4ccc(Cl)cc4Cl)CC4C(C)(C)CCC(Oc5ccc(NN=C6C(=O)OC(C)(C)OC6=O)cc5)C4(C)C2C(Oc2csc(C(C#N)=NNc4cccc(C)c4C)n2)CC1(ON1C(=O)c2ccccc2NS1(=O)=O)C3OON1C(=O)CCC1=O
214,C=C1C(=O)C23C(OCc4ccc(N(=O)O)cc4N(=O)O)CC4C(C)(C)CCC(ONc5cccnc5)C4(C)C2C(Oc2cc(N(=O)O)c(C)c(N(=O)O)c2)CC1(OCCCCCC)C3OC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12
215,C=C1C(=O)C23C(OCc4ccc(N(=O)O)cc4S(O)(O)O)CC4C(C)(C)CCC(Oc5cc(C)nc6c(N=Nc7cccc(C)c7)c(N)nn56)C4(C)C2C(On2cc(N(=O)O)ccc2=O)CC1C3OC1SC(=S)NC1=O
216,C=C1C(=O)C23C(OCc4ccc(N=Cc5ccccc5)cc4)CC4C5(C)CCCC4(C(ONC(N)=O)OC5)C2C(Oc2cc(N(O)=Nc4ccccc4)c(C)cc2N(O)=Nc2ccccc2)CC1C3OCc1cc(Br)cc(C#CC(=O)O)c1
217,C=C1C(=O)C23C(OCc4cccc(Cl)c4)CC4C(C)(C)CCC(OO[Si](C)(C)C(C)(C)C)C4(C)C2C(OCCI)CC12OC(C)(C)OC23
218,C=C1C(=O)C23C(OCc4cccc(N(=O)O)c4)CC4C(C)(C)CCC(Oc5noc6c5C(=O)CC(C)(C)C6)C4(C)C2C(OC2CCC4C5C(=O)CC6CCCCC6(C)C5CC(=O)C24C)CC1(ONC(N)=O)C3OOS(O)(O)C(F)(F)F
219,C=C1C(=O)C23C(OCc4cccc5c(Br)cccc45)CC4C(C)(C)CCC(OC(CC)C(=O)O)C4(C)C2C(OC(CC)C(C)(C)C(=O)O)CC1(O)C3OC(=O)NNc1ccccc1
220,C=C1C(=O)C23C(ON4CCNC4=O)CC4C(C)(C)CCC(OCC(=O)NO)C4(C)C2C(Oc2cnnc2)CC1(O)C3On1nc(Cl)c(C=O)c1=O
221,C=C1C(=O)C23C(ON4N=C(c5ccc(N)cc5)CC4=O)CC4C(C)(C)CCCC4(C(=O)NN4CCCCCC4)C2C(OC(C)(CC)CC)CC1C3OCc1ncnc1C
222,C=C1C(=O)C23C(ONC(CC(C)C)C(=O)O)CC4C5(C)CCCC4(C(ONC4=C(Cl)C(=O)C(C#N)=C(C#N)C4=O)OC5)C2C(OOc2ccc(Cl)cc2C)CC1C3OOS(C)(O)O
223,C=C1C(=O)C23C(ONC4CCCCCCC4)CC4C5(C)CCCC4(C(=O)OC5)C2C(OC(=O)CCl)CC1C3ONc1ccc(F)c(F)c1F
224,C=C1C(=O)C23C(ONS(=O)(=O)c4ccccc4)CC4C(C)(C)CCCC4(NC)C2C(Oc2ccc(S(N)(O)O)cc2)CC1C3ON1CCOCC1
225,C=C1C(=O)C23C(ONS(C)(O)O)C1CC(OOC1OC(C(N)=O)=CC(C)C1Br)C2C12CCCC(C)(C(OCCO)OC1)C2CC3N1CCOCC1
226,C=C1C(=O)C23C(ONc4cc(=O)n(C)c(=O)n4C)CC4C(C)(C)CCC(OC5NC(=O)NC(C)=C5C(C)=O)C4(C)C2C(OCC(=O)NNc2ccccc2)CC1(O)C3Oc1c(C)ccc(Br)c1O
227,C=C1C(=O)C23C(ONc4ccccc4N=Cc4ccccc4)CC4C5(C)CCCC4(C(ONc4cnccn4)OC5)C2C(OC(C)(C)O)CC1C3OCC(C)=NNc1ccccc1
228,C=C1C(=O)C23C(OOC4CCC5(C)C(C4)CC4(OCCO4)C4C5CCC5(C)C4CCC54OCCO4)CC4C(C)(C)CCCC4(Cc4cnc(N)nc4N)C2C(ON2CCOCC2)CC1C3Oc1c(N(=O)O)cccc1N(=O)O
229,C=C1C(=O)C23C(OOC4CCC5(C)C6CCC7(C)C(=O)CCC7C6C(=O)CC5(C)C4)CC4C5(C)CCCC4(C(NCCO)OC5)C2C(Oc2nnc4c2C(c2ccc(Cl)cc2)C(C#N)=C(N)O4)CC1C3ONCCCCCCCCCC
230,C=C1C(=O)C23C(OOC4CCCc5c(C)ccc(C)c54)CC4C(C)(C)CCCC4(c4nc5ccccc5s4)C2C(Oc2nccs2)CC1C3ONc1cc(=O)n(C)c(=O)n1C
231,C=C1C(=O)C23C(OOC4OC(=O)c5ccccc54)C1CC(Oc1cc(C)nc4c(N=Nc5c(Br)cc(Br)cc5Br)c(N)nn14)C2C12CCCC(C)(C(Oc4ncnc5nccnc45)OC1)C2CC3n1nc(S(C)(O)O)c(C#N)c1N
232,C=C1C(=O)C23C(OOC4OC(C(N)=O)=CCC4Br)CC4C5(C)CCCC4(C(c4ccc(C)c(N(=O)O)c4)OC5)C2C(ON#N)CC1C3Oc1nc(C)c(N=Nc2c(Br)cc(Br)cc2Br)s1
233,C=C1C(=O)C23C(OOS(C)(=O)=O)CC4C5(C)CCCC4(C(ON4N=C(c6ccc(N(=O)O)cc6)CC4=O)OC5)C2C(Oc2nc4ccccc4s2)CC1C3Oc1cc2c(cc1O)CCNC2
234,C=C1C(=O)C23C(OOS(C)(O)O)CC4C(C)(C)CCC(OC(CC)C(C)(C)C(=O)O)C4(C=O)C2C(OON)CC1C3OCc1cc(Br)cc(Br)c1N
235,C=C1C(=O)C23C(OOc4ccc(Cl)cc4C)CC4C5(C)CCCC4(C(=O)OC5)C2C(Oc2ccc4nc(S(N)(=O)=O)sc4c2)CC1C3OC1(C2=CCCCC2)C(=O)NC(=O)NC1=O
236,C=C1C(=O)C23C(OOc4cccc(N(=O)O)c4)CC4C5(C)CCCC4(C(O)OC5)C2C(On2c(=S)oc4ccccc42)CC1C3Oc1nnc(S)n1N=Cc1ccccc1Cl
237,C=C1C(=O)C23C(Oc4cc(Br)cc(Br)c4N)CC4C5(C)CCCC4(C(=O)OC5)C2C(OSC(=S)N(C)C)CC1C3ONc1cnccn1
238,C=C1C(=O)C23C(Oc4cc(C)ccc4O)CC4C(C)(C)CCC(OOC5CC6C(C)(C)CCCC6(C)C6=C5C(=O)C(C(C)C)=C(O)C6=O)C4(C)C2C(Oc2cc4ccccc4c4ccccc24)CC1C3OC1SC(=S)NC1=O
239,C=C1C(=O)C23C(Oc4cc(C)nc(C)n4)CC4C5(C)CCCC4(C(C(O)CN)OC5)C2C(OC2C(C#N)=C(N)N4C(=C2C#N)Sc2ccccc24)CC1C3OC(C(=O)O)C(C)C
240,C=C1C(=O)C23C(Oc4cc(C)nc5c(N=Nc6c(Br)cc(Br)cc6Br)c(N)nn45)CC4C(C)(C)CCC(OC5CCC6C7C(=O)CC8CC(=O)CCC8(C)C7CC(=O)C56C)C4(C)C2C(Oc2ccc(Cl)c(N(=O)O)c2)CC12OC(C)(C)OC23
241,C=C1C(=O)C23C(Oc4cc(C)nc5c(N=Nc6cc(Cl)c(Cl)cc6Cl)c(N)nn45)CC4C(C)(C)CCC(Oc5ccccc5N=Cc5ccccc5)C4(C=O)C2C(OC2CCC4C5CCC6CC(O)CCC6(C)C5CC(O)C24C)CC1C3Oc1ccccc1C(=S)N1CCCCC1
242,C=C1C(=O)C23C(Oc4cc(C)nc5c(N=Nc6cc(Cl)c(Cl)cc6Cl)c(N)nn45)CC4C5(C)CCCC4(C(OSC(=NN)C(N)=NN)OC5)C2C(Oc2nc4ncccn4c2N=O)CC1C3Oc1ccc(N=Nc2ccccc2)cc1
243,C=C1C(=O)C23C(Oc4cc(C)nc5c(N=Nc6cccc7ccccc67)c(N)nn45)CC4C(C)(C)CCC(Oc5csc6c(Cl)cccc56)C4(C=O)C2C(OC2C=CC4(C)C=CC=CC4N2)CC1C3OC1C(=O)c2ccccc2C1C
244,C=C1C(=O)C23C(Oc4cc(N=Nc5ccc(C)cc5)c(C)cc4N=Nc4ccc(C)cc4)CC4C5(C)CCCC4(C(=O)OC5)C2C(ONc2ccc(N(Nc4ccccc4)C(C)=O)cc2)CC1C3OC1(C)C=CC(=NNS(O)(O)c2ccc(C)cc2)CC1
245,C=C1C(=O)C23C(Oc4cc(O)c5c(=O)c6cc(O)ccc6oc5c4)CC4C5(C)CCCC4(C(NC4CC6CC4C4CCCC64)OC5)C2C(OC(=O)C(N)CCCCN)CC1C3OOc1cc(Cl)c(Cl)cc1Cl
246,C=C1C(=O)C23C(Oc4cc5ccccc5cn4)CC4C(C)(C)CCC(On5ncc6c5NC(=O)CC=C6C)C4(C=O)C2C(ONC(=N)N)CC1C3OC1C(=O)C2(C)CCC(C1O)C2(C)C
247,C=C1C(=O)C23C(Oc4cc5ccccc5cn4)CC4C5(C)CCCC4(C(O)OC5)C2C(Oc2ncccc2N(=O)O)CC1C3ONc1c(C)ccc2c1C(=O)c1ccccc1C2=O
248,C=C1C(=O)C23C(Oc4ccc(C5C6=C(CC(C)(C)CC6=O)Nc6c5ccc5ccccc65)cc4)CC4C(C)(C)CCCC4(c4cccc(NN=C(C#N)c5nc6ccccc6s5)c4)C2C(Oc2cc(Br)cc(N(=O)O)c2O)CC1C3OOc1cc(Cl)cc(Cl)c1
249,C=C1C(=O)C23C(Oc4ccc(O)cc4O)CC4C5(C)CCCC4(C(=O)OC5)C2C(OOC2CCC4C5CCC6CC(=O)CCC6(C)C5CCC24C)CC1C3ON1N=C(C)C(=NNc2cc(Cl)c(Cl)cc2Cl)C1=O
250,C=C1C(=O)C23C(Oc4ccc5c(c4)CC5O)CC4C5(C)CCCC4(C(O)OC5)C2C(ONS(O)(O)c2ccc(C)cc2)CC1C3ONC(=S)NS(O)(O)c1ccc(C)cc1
251,C=C1C(=O)C23C(Oc4ccc5c(c4)N(C)c4ccccc4S5)CC4C5(C)CCCC4(C(c4ccc(Cl)cc4)OC5)C2C(Oc2ccccc2NN=C(C#N)c2nc4ccccc4n2C)CC1C3Oc1cc2c(cc1N(=O)O)CCC(C)N2
252,C=C1C(=O)C23C(Oc4ccc5ccccc5c4)CC4C(C)(C)CCC(OC5CCCCN5)C4(C)C2C(ONC(C)(C)C)CC1(OC1CC2=C4C=CCC=C4N=C2CN1)C3ON1C(=O)c2cc(S(N)(O)O)c(Cl)cc2NC1C
253,C=C1C(=O)C23C(Oc4cccc(NN=C(C(C)=O)C(=O)C(F)(F)F)c4)CC4C5(C)CCCC4(C(OC4OC6(CCCCC6)OC4=O)OC5)C2C(OCc2ccc(C)o2)CC1C3OCc1c(Cl)cccc1Cl
254,C=C1C(=O)C23C(Oc4cn(O)ccc4C)CC4C(C)(C)CCCC4(OC(C)CCC)C2C(OC2Cc4ccccc4C2=O)CC1C3ONC(C)C(=O)O
255,C=C1C(=O)C23C(Oc4ncccc4N(=O)O)CC4C(C)(C)CCCC4(CCCC(C)=NNC(N)=O)C2C(ONc2cccc(C)c2)CC1C3OC1N=c2ccccc2=C1c1ccccc1
256,C=C1C(=O)C23C(On4c(=O)c(NN=C5C(=O)NN=C5c5c(O)c6ccccc6n(C)c5=O)c(C)n4C)CC4C(C)(C)CCC(ONc5ccccc5Br)C4(C)C2C(OCC2Cc4ccccc4C(=O)O2)CC12OC(C)(C)OC23
257,C=C1C(=O)C23C(On4c(=O)nc(C)c(Cl)c4=O)CC4C5(C)CCCC4(C(c4ccccc4C4(C)CCc6oc7c(Br)cc(Br)cc7c6-c6oc(C)cc64)OC5)C2C(Oc2cc4c(cc2O)CCNC4CC)CC1C3Oc1nnc(S)n1C
258,C=C1C(=O)C23C(On4ccnc4)CC4C5(C)CCCC4(C(=O)OC5)C2C(Oc2ncc(C)cn2)CC1C3Oc1ccc(C#N)cc1
259,C=C1C(=O)C23C(c4c(C)ccc(Br)c4O)CC4C5(C)CCCC4(COC5Oc4c(F)cccc4F)C2C(OC2(O)C=CC(=O)C=C2)CC1C3Oc1c(O)c(O)c2c(c1O)C(=O)C(O)=C1C(C)(C)CCCC12C
260,C=C1C(=O)C23C(c4cc(N)c(C(=O)C(=NNc5cc(Cl)ccc5Cl)C(=O)C(F)(F)F)cc4C(=O)CN(=O)O)CC4C5(C)CCCC4(COC5)C2C(O)CC1C3O
261,C=C1C(=O)C23C(c4cc(Nc5ncc(C)cn5)sc(C(O)(CC)CC)c4)CC4C5(C)CCCC4(COC5)C2C(O)CC1C3O
262,C=C1C(=O)C23C(c4cc(OC5=Cc6ccccc6Sc6ccc(Cl)cc65)ccc4O)CC4C5(C)CCCC4(COC5)C2C(O)CC1C3O
263,C=C1C(=O)C23C(c4cc5c(cc4-c4ccc(I)cc4)CC5)CC4C5(C)CCCC4(COC5)C2C(O)CC1C3O
264,C=C1C(=O)C23C(c4ccc(CCN5CCCCC5)o4)CC4C5(C)CCCC4(COC5)C2C(O)CC1C3O
265,C=C1C(=O)C23C(c4ccc(N)cc4)CC4C5(C)CCCC4(COC5)C2C(OCC2=C(C=NNc4ccc(N(=O)O)cc4N(=O)O)CCCC2)CC1C3OCC1CCN(C)C1
266,C=C1C(=O)C23C(c4ccc(N5N=N5)cc4)CC4C5(C)CCCC4(COC5)C2C(OCC#N)CC1C3O
267,C=C1C(=O)C23C(c4ccccc4C4(C)CCc5oc6ccccc6c5-c5oc(C)cc54)CC4C5(C)CCCC4(COC5Oc4nc(N)nc(O)c4C)C2C(OOCC)CC1C3OC(=O)NN
268,C=C1C(=O)C23C(c4ccccc4NN=C4C(=O)N(CC(F)(F)F)N=C4C(F)(F)F)CC4C5(C)CCCC4(COC5)C2C(O)CC1C3O
269,C=C1C(=O)C23C(c4nn5c(C)nnc5s4)CC4C5(C)CCCC4(COC5Oc4csc(C(C#N)=NNc5cc(Cl)ccc5Cl)n4)C2C(OC(Cl)(Cl)C(Cl)Cl)CC1C3ONc1ccc(N(=O)O)cc1
270,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(C(=O)CCC(O)N5N=C(C(F)(F)F)C(=NNc6ccc(F)cc6)C5=O)O4)C2C(O)CC1C3O
271,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(C(=O)CCCCCCCCC(=O)c5ccccc5C#N)O4)C2C(O)CC1C3O
272,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(C(CCc5nc6ccccc6n5)C(=O)O)O4)C2C(O)CC1C3O
273,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(C5(C6CCN(C7N=c8ccccc8=C7c7ccccc7)CC6)CCC(=O)NC5=O)O4)C2C(O)CC1C3O
274,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(C5C(=O)N(OC6CCC7C8CCC9=CC(=O)CCC9(C)C8CCC67C)N=C5c5ccc(N(=O)O)cc5)O4)C2C(O)CC1C3O
275,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(C5CCC6C7C(=O)C(Br)C8CC(Oc9ccc%10c(c9)C(O)OC%10=O)CCC8(C)C7CC(OOC=O)C65C)O4)C2C(O)CC1C3O
276,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(C5NC(=O)NC(c6ccccc6)=C5C(=O)c5ccc6ccccc6c5C)O4)C2C(O)CC1C3O
277,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(Cc5cc(Cc6cccc(Cl)c6)c(N)cc5NC(=O)Cn5ccccc5)O4)C2C(O)CC1C3O
278,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(Cc5ccc(N(Nc6cc(Cl)c(N(=O)O)cc6N(=O)O)Oc6ccccc6)cc5)O4)C2C(O)CC1C3O
279,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(Cc5nc6ccccc6nc5-c5cnccc5C)O4)C2C(O)CC1C3O
280,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(N(NCC)C(C)CNc5ccc(C)cc5)O4)C2C(O)CC1C3O
281,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(N5N=C(C)C(=NNc6ccc(-c7cccc(C)c7)cc6)C5=O)O4)C2C(O)CC1C3O
282,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(OC5CCC6C7C(=O)C=C8CC(On9cnc%10c(N)nccc%109)CCC8(C)C7CCC56C)O4)C2C(O)CC1C3O
283,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(OCC(N)Cc5nc(C)c(N=Nc6ccc(F)cc6)s5)O4)C2C(O)CC1C3O
284,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(c5cc(C(=O)C(C)(C)C)c6ccccc6n5)O4)C2C(O)CC1C3O
285,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(c5cc(COCCO)c(CC6C(C=C(Cl)Cl)C6(C)C)cc5-c5cc(Br)ccc5O)O4)C2C(O)CC1C3O
286,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(c5cc([PH](O)(c6ccccc6)c6ccccc6)cc(C(=O)C6(O)c7ccccc7-c7ccc(Cl)cc76)n5C)O4)C2C(O)CC1C3O
287,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(c5ccc(-c6ncccn6)c6c(=O)c(=O)c56)O4)C2C(O)CC1C3O
288,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(c5nc(C6CCC7C8C(O)CC9CC(O)CCC9(C)C8CC(=O)C67C)nc6nc7ccccc7n56)O4)C2C(O)CC1C3O
289,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(c5nc6ccc7c(NC8CCc9c(c%10ccccc%10n9C)C8=O)cccc7c6nc5-c5ccc(O)cc5C)O4)C2C(O)CC1C3O
290,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(c5nc6nc(C)cc(-c7ccc(Cl)cc7O)n6n5)O4)C2C(O)CC1C3O
291,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(c5nn(C6CCC7(C)C(=CCC8c9ccc(C)c(C)c9CCC87)C6)c(=S)n5N=Cc5ccccc5)O4)C2C(O)CC1C3O
292,C=C1C(=O)C23C4CC5C(C)(C)CCC(O)C5(C(n5nc(-c6nc7ccc(C)cc7s6)sc5=N)O4)C2C(O)CC1C3O
293,C=C1C(=O)C23C4CC5C(C)(C)CCC(OC(=O)C(C(N)=S)=C6NN=C(c7ccccc7O)O6)C5(C)C2C(OC2(O)C=CC(=O)C=C2)CC1(Oc1cccc(N(=O)O)c1)C3OC(C)(C)O4
294,C=C1C(=O)C23C4CC5C(C)(C)CCC(OC(=O)C6=C(O)c7ccccc7S(O)(O)N6C)C5(C)C2C(OC2CCC2S)CC1(Oc1nc2nc(C)cc(=O)n2n1)C3OC(C)(C)O4
295,C=C1C(=O)C23C4CC5C(C)(C)CCC(OC(C)CC(C)=NNC(N)=O)C5(C(OC5C=C(c6ccccc6)NC5)O4)C2C(OC(S)C(=O)O)CC1C3OCC1=N(C)c2ccc3ccccc3c2C1(C)C
296,C=C1C(=O)C23C4CC5C(C)(C)CCC(OC67CC(=NNC(N)=O)C(C)C6C7)C5(C)C2C(Oc2cc(C)nc5c(N=Nc6ccc(C)cc6C)c(N)nn25)CC1(O)C3OC(C)(C)O4
297,C=C1C(=O)C23C4CC5C(C)(C)CCC(OC6CCC7C8C(O)C(O)C9CCCCC9(C)C8CCC67C)C5(C)C2C(OOC2CC5CCC(C2)N5C)CC1(OC(=O)C(=NNc1ccccc1)C(=O)C(F)(F)F)C3OC(C)(C)O4
298,C=C1C(=O)C23C4CC5C(C)(C)CCC(OC6CCC7C8CCC9%10CCC(=O)C9C%10(C)C8CCC67C)C5(C(Oc5c(Cl)c(Cl)cc(Cl)c5Cl)O4)C2C(OC(=O)CCCCCCCCCCC)CC1C3OCCCC12CCC(c3ccccc31)c1ccccc12
299,C=C1C(=O)C23C4CC5C(C)(C)CCC(OC6N=c7ccccc7=C6O)C5(C)C2C(ONc2ccc(Br)cc2Br)CC1(Oc1nc2ccc(Cl)cc2s1)C3OC(C)(C)O4
300,C=C1C(=O)C23C4CC5C(C)(C)CCC(OCC#N)C5(C)C2C(OSN2C(=O)C5CC=CCC5C2=O)CC1(O)C3OC(C)(C)O4
301,C=C1C(=O)C23C4CC5C(C)(C)CCC(OCC6C(=O)NC(=O)NC6=O)C5(C(=O)O4)C2C(OC(=O)C2=C(O)c4ccccc4S(O)(O)N2C)CC1C3OCc1ccc(C)cc1
302,C=C1C(=O)C23C4CC5C(C)(C)CCC(OCCCC(CC)=NNC(N)=O)C5(C(Oc5cc(C)cc(C)c5)O4)C2C(OCC2=NC=NC2)CC1C3Oc1c2c(oc3c1CCc1ccccc1-3)-c1ccccc1CC2
303,C=C1C(=O)C23C4CC5C(C)(C)CCC(OCc6ccc(Cl)cc6Cl)C5(C(=O)O4)C2C(OCC(C)CC)CC1C3O
