index,raw material 1,raw material 2,raw material 3,temperature,time
606,0.33,0.09,0.5700000000000001,64.0,130.0
607,0.63,0.31,0.06,101.0,70.0
608,0.52,0.02,0.47000000000000003,81.0,60.0
609,0.27,0.23,0.5,97.0,10.0
610,0.54,0.13,0.33,60.0,130.0
611,0.38,0.2,0.42,99.0,90.0
612,0.4,0.24,0.37,71.0,120.0
613,0.26,0.3,0.44,49.0,110.0
614,0.67,0.08,0.24,87.0,120.0
615,0.11,0.39,0.5,67.0,80.0
616,0.26,0.28,0.46,53.0,70.0
617,0.5700000000000001,0.16,0.26,58.0,130.0
618,0.32,0.26,0.42,78.0,40.0
619,0.15,0.18,0.66,54.0,40.0
620,0.2,0.58,0.23,101.0,80.0
621,0.51,0.44,0.05,85.0,30.0
622,0.62,0.12,0.26,102.0,70.0
623,0.33,0.24,0.43,54.0,100.0
624,0.64,0.26,0.1,62.0,40.0
625,0.24,0.27,0.49,73.0,100.0
626,0.8200000000000001,0.11,0.07,41.0,50.0
627,0.25,0.38,0.37,61.0,110.0
628,0.52,0.08,0.41000000000000003,105.0,70.0
629,0.41000000000000003,0.34,0.25,74.0,130.0
630,0.66,0.16,0.18,66.0,40.0
631,0.34,0.29,0.37,48.0,30.0
632,0.49,0.08,0.43,74.0,60.0
633,0.12,0.59,0.29,99.0,60.0
634,0.33,0.31,0.37,54.0,30.0
635,0.32,0.25,0.42,49.0,100.0
636,0.4,0.12,0.48,58.0,60.0
637,0.5700000000000001,0.25,0.19,51.0,50.0
638,0.63,0.27,0.1,102.0,10.0
639,0.51,0.48,0.01,103.0,100.0
640,0.65,0.02,0.33,69.0,90.0
641,0.4,0.21,0.4,76.0,70.0
642,0.42,0.25,0.33,50.0,120.0
643,0.15,0.29,0.56,91.0,100.0
644,0.88,0.0,0.12,60.0,90.0
645,0.44,0.51,0.06,67.0,30.0
646,0.9,0.0,0.1,107.0,20.0
647,0.39,0.17,0.44,70.0,90.0
648,0.08,0.1,0.8200000000000001,99.0,20.0
649,0.84,0.05,0.11,73.0,60.0
650,0.37,0.22,0.42,107.0,90.0
651,0.71,0.23,0.05,71.0,70.0
652,0.74,0.23,0.02,69.0,120.0
653,0.47000000000000003,0.31,0.22,66.0,90.0
654,0.53,0.2,0.27,65.0,30.0
655,0.43,0.21,0.35000000000000003,85.0,80.0
656,0.67,0.03,0.3,51.0,70.0
657,0.73,0.11,0.17,43.0,20.0
658,0.37,0.21,0.41000000000000003,93.0,100.0
659,0.59,0.34,0.07,43.0,40.0
660,0.55,0.06,0.39,76.0,110.0
661,0.68,0.15,0.17,100.0,80.0
662,0.46,0.23,0.32,60.0,10.0
663,0.4,0.26,0.33,95.0,50.0
664,0.42,0.28,0.3,100.0,110.0
665,0.63,0.09,0.28,95.0,60.0
666,0.49,0.15,0.36,109.0,40.0
667,0.32,0.2,0.47000000000000003,88.0,90.0
668,0.33,0.45,0.21,87.0,30.0
669,0.56,0.09,0.35000000000000003,47.0,100.0
670,0.81,0.07,0.12,79.0,50.0
671,0.59,0.32,0.09,51.0,20.0
672,0.47000000000000003,0.17,0.36,50.0,100.0
673,0.32,0.45,0.24,97.0,10.0
674,0.47000000000000003,0.3,0.24,41.0,100.0
675,0.45,0.2,0.35000000000000003,67.0,30.0
676,0.25,0.36,0.4,89.0,90.0
677,0.45,0.23,0.32,54.0,120.0
678,0.34,0.45,0.22,43.0,70.0
679,0.45,0.13,0.41000000000000003,47.0,10.0
680,0.15,0.43,0.43,68.0,50.0
681,0.42,0.29,0.29,46.0,40.0
682,0.16,0.12,0.72,58.0,80.0
683,0.56,0.08,0.35000000000000003,93.0,10.0
684,0.41000000000000003,0.34,0.25,99.0,90.0
685,0.52,0.25,0.22,70.0,50.0
686,0.29,0.31,0.4,42.0,30.0
687,0.48,0.08,0.44,93.0,90.0
688,0.62,0.27,0.1,75.0,90.0
689,0.8,0.09,0.1,92.0,80.0
690,0.05,0.5700000000000001,0.37,45.0,90.0
691,0.37,0.27,0.36,94.0,40.0
692,0.75,0.15,0.1,93.0,90.0
693,0.64,0.05,0.31,60.0,50.0
694,0.42,0.44,0.13,87.0,60.0
695,0.73,0.18,0.09,76.0,40.0
696,0.42,0.25,0.32,88.0,10.0
697,0.55,0.26,0.19,86.0,30.0
698,0.6,0.21,0.19,94.0,60.0
699,0.6900000000000001,0.14,0.17,109.0,10.0
700,0.45,0.17,0.38,94.0,120.0
701,0.21,0.26,0.53,89.0,90.0
702,0.48,0.24,0.28,91.0,60.0
703,0.37,0.19,0.45,69.0,50.0
704,0.07,0.39,0.55,100.0,120.0
705,0.49,0.03,0.48,48.0,70.0
706,0.6,0.11,0.29,80.0,60.0
707,0.41000000000000003,0.21,0.38,70.0,60.0
708,0.39,0.08,0.53,47.0,110.0
709,0.43,0.25,0.32,87.0,90.0
710,0.28,0.24,0.49,96.0,80.0
711,0.66,0.0,0.34,40.0,100.0
712,0.6,0.03,0.37,82.0,80.0
713,0.23,0.31,0.46,76.0,40.0
714,0.42,0.2,0.38,99.0,20.0
715,0.39,0.15,0.46,56.0,40.0
716,0.43,0.02,0.55,42.0,60.0
717,0.6,0.27,0.13,108.0,110.0
718,0.45,0.02,0.53,103.0,80.0
719,0.37,0.23,0.39,91.0,40.0
720,0.26,0.21,0.52,72.0,20.0
721,0.29,0.34,0.36,46.0,100.0
722,0.61,0.06,0.33,49.0,40.0
723,0.45,0.18,0.37,88.0,80.0
724,0.01,0.49,0.5,52.0,90.0
725,0.39,0.11,0.51,46.0,50.0
726,0.28,0.32,0.4,69.0,10.0
727,0.32,0.25,0.43,68.0,70.0
728,0.23,0.22,0.56,65.0,20.0
729,0.04,0.33,0.63,53.0,110.0
730,0.25,0.58,0.17,43.0,30.0
731,0.39,0.26,0.35000000000000003,51.0,60.0
732,0.37,0.58,0.05,104.0,60.0
733,0.32,0.02,0.67,74.0,50.0
734,0.71,0.25,0.04,88.0,110.0
735,0.44,0.47000000000000003,0.1,93.0,20.0
736,0.47000000000000003,0.25,0.28,65.0,60.0
737,0.23,0.12,0.66,71.0,40.0
738,0.09,0.22,0.6900000000000001,83.0,110.0
739,0.56,0.2,0.23,71.0,120.0
740,0.38,0.2,0.41000000000000003,59.0,80.0
741,0.12,0.27,0.61,88.0,10.0
742,0.13,0.11,0.75,60.0,80.0
743,0.46,0.26,0.28,86.0,100.0
744,0.45,0.15,0.39,66.0,100.0
745,0.06,0.44,0.51,73.0,40.0
746,0.5700000000000001,0.33,0.1,88.0,120.0
747,0.39,0.32,0.28,61.0,10.0
748,0.19,0.43,0.38,102.0,110.0
749,0.45,0.13,0.42,73.0,30.0
750,0.42,0.18,0.41000000000000003,78.0,70.0
751,0.77,0.18,0.04,74.0,120.0
752,0.19,0.56,0.25,79.0,100.0
753,0.39,0.23,0.38,95.0,130.0
754,0.68,0.02,0.31,53.0,50.0
755,0.76,0.14,0.1,79.0,60.0
756,0.39,0.23,0.38,104.0,40.0
757,0.32,0.16,0.52,79.0,100.0
758,0.53,0.02,0.46,103.0,130.0
759,0.52,0.03,0.46,61.0,50.0
760,0.6,0.07,0.32,66.0,40.0
761,0.2,0.15,0.65,72.0,60.0
762,0.34,0.23,0.43,55.0,110.0
763,0.25,0.32,0.43,46.0,20.0
764,0.14,0.26,0.61,75.0,50.0
765,0.45,0.16,0.39,101.0,20.0
766,0.61,0.25,0.15,68.0,90.0
767,0.43,0.45,0.12,95.0,100.0
768,0.04,0.41000000000000003,0.55,87.0,10.0
769,0.56,0.25,0.19,44.0,110.0
770,0.29,0.47000000000000003,0.24,50.0,30.0
771,0.38,0.16,0.46,86.0,30.0
772,0.16,0.3,0.54,47.0,130.0
773,0.43,0.18,0.39,54.0,80.0
774,0.48,0.29,0.23,58.0,20.0
775,0.53,0.4,0.08,81.0,60.0
776,0.47000000000000003,0.23,0.3,73.0,100.0
777,0.27,0.58,0.15,44.0,80.0
778,0.32,0.6,0.09,109.0,10.0
779,0.31,0.25,0.45,46.0,30.0
780,0.12,0.28,0.6,104.0,80.0
781,0.59,0.09,0.32,68.0,110.0
782,0.08,0.13,0.79,91.0,10.0
783,0.67,0.08,0.24,80.0,120.0
784,0.23,0.33,0.44,80.0,40.0
785,0.06,0.27,0.67,77.0,130.0
786,0.81,0.16,0.03,80.0,10.0
787,0.34,0.13,0.53,78.0,90.0
788,0.51,0.15,0.34,57.0,50.0
789,0.61,0.23,0.15,69.0,10.0
790,0.34,0.06,0.6,62.0,10.0
791,0.54,0.06,0.39,44.0,70.0
792,0.4,0.28,0.31,73.0,10.0
793,0.33,0.35000000000000003,0.33,94.0,30.0
794,0.43,0.23,0.34,76.0,30.0
795,0.39,0.31,0.29,51.0,60.0
796,0.33,0.17,0.5,91.0,30.0
797,0.17,0.25,0.58,102.0,110.0
798,0.25,0.03,0.72,41.0,30.0
799,0.28,0.28,0.44,79.0,60.0
800,0.43,0.26,0.31,109.0,80.0
801,0.43,0.3,0.27,106.0,120.0
802,0.42,0.28,0.31,87.0,60.0
803,0.51,0.19,0.3,58.0,50.0
804,0.12,0.17,0.71,74.0,80.0
805,0.44,0.33,0.23,73.0,110.0
806,0.65,0.1,0.25,97.0,10.0
807,0.36,0.55,0.09,47.0,10.0
808,0.53,0.46,0.01,95.0,50.0
809,0.68,0.13,0.19,92.0,30.0
810,0.24,0.27,0.48,80.0,120.0
811,0.46,0.28,0.26,108.0,110.0
812,0.34,0.2,0.47000000000000003,86.0,90.0
813,0.13,0.25,0.62,96.0,10.0
814,0.58,0.19,0.23,81.0,130.0
815,0.4,0.22,0.38,49.0,70.0
816,0.59,0.31,0.1,54.0,90.0
817,0.32,0.33,0.34,72.0,10.0
818,0.58,0.07,0.36,85.0,120.0
819,0.22,0.51,0.27,88.0,40.0
820,0.26,0.38,0.36,50.0,130.0
821,0.25,0.12,0.62,61.0,100.0
822,0.51,0.36,0.13,47.0,90.0
823,0.2,0.25,0.55,101.0,120.0
824,0.5,0.15,0.35000000000000003,56.0,100.0
825,0.39,0.26,0.35000000000000003,89.0,10.0
826,0.31,0.39,0.3,95.0,30.0
827,0.61,0.03,0.37,56.0,30.0
828,0.12,0.15,0.73,66.0,40.0
829,0.41000000000000003,0.25,0.33,100.0,120.0
830,0.33,0.31,0.36,101.0,50.0
831,0.05,0.49,0.46,44.0,50.0
832,0.5,0.03,0.47000000000000003,54.0,10.0
833,0.6900000000000001,0.3,0.01,45.0,60.0
834,0.18,0.31,0.52,82.0,90.0
835,0.14,0.24,0.63,72.0,90.0
836,0.03,0.48,0.49,103.0,30.0
837,0.49,0.25,0.26,70.0,60.0
838,0.16,0.12,0.72,82.0,10.0
839,0.44,0.41000000000000003,0.15,102.0,100.0
840,0.23,0.43,0.34,59.0,90.0
841,0.73,0.02,0.25,54.0,70.0
842,0.76,0.12,0.12,42.0,70.0
843,0.68,0.17,0.15,94.0,80.0
844,0.36,0.07,0.5700000000000001,66.0,80.0
845,0.55,0.18,0.27,91.0,120.0
846,0.37,0.19,0.44,86.0,100.0
847,0.38,0.4,0.22,99.0,10.0
848,0.54,0.16,0.3,68.0,130.0
849,0.3,0.25,0.45,90.0,60.0
850,0.28,0.1,0.62,65.0,40.0
851,0.66,0.14,0.2,81.0,50.0
852,0.17,0.35000000000000003,0.48,106.0,10.0
853,0.67,0.13,0.2,74.0,110.0
854,0.2,0.37,0.43,64.0,70.0
855,0.06,0.2,0.74,58.0,70.0
856,0.45,0.13,0.42,93.0,80.0
857,0.18,0.37,0.44,53.0,120.0
858,0.12,0.26,0.62,76.0,50.0
859,0.33,0.1,0.58,43.0,100.0
860,0.35000000000000003,0.16,0.49,68.0,70.0
861,0.19,0.43,0.38,61.0,120.0
862,0.47000000000000003,0.43,0.09,92.0,60.0
863,0.03,0.4,0.5700000000000001,99.0,110.0
864,0.39,0.17,0.44,78.0,60.0
865,0.49,0.38,0.13,82.0,80.0
866,0.19,0.49,0.31,66.0,70.0
867,0.55,0.04,0.41000000000000003,41.0,10.0
868,0.41000000000000003,0.38,0.21,81.0,80.0
869,0.36,0.47000000000000003,0.16,90.0,10.0
870,0.39,0.05,0.5700000000000001,65.0,10.0
871,0.46,0.08,0.46,90.0,60.0
872,0.19,0.07,0.73,87.0,30.0
873,0.36,0.35000000000000003,0.28,95.0,50.0
874,0.11,0.44,0.45,87.0,80.0
875,0.23,0.1,0.67,64.0,10.0
876,0.46,0.34,0.19,78.0,80.0
877,0.11,0.12,0.77,79.0,30.0
878,0.29,0.3,0.41000000000000003,97.0,50.0
879,0.45,0.18,0.37,71.0,50.0
880,0.43,0.17,0.4,40.0,10.0
881,0.11,0.27,0.62,65.0,70.0
882,0.41000000000000003,0.03,0.5700000000000001,45.0,40.0
883,0.35000000000000003,0.18,0.47000000000000003,59.0,100.0
884,0.48,0.46,0.05,89.0,40.0
885,0.41000000000000003,0.02,0.5700000000000001,54.0,50.0
886,0.6,0.22,0.18,50.0,10.0
887,0.6,0.15,0.25,56.0,50.0
888,0.53,0.08,0.4,105.0,30.0
889,0.53,0.23,0.25,74.0,110.0
890,0.51,0.48,0.0,52.0,60.0
891,0.73,0.12,0.15,73.0,90.0
892,0.52,0.29,0.19,47.0,80.0
893,0.29,0.38,0.33,62.0,60.0
894,0.36,0.39,0.25,77.0,90.0
895,0.27,0.2,0.53,44.0,120.0
896,0.38,0.25,0.37,47.0,80.0
897,0.12,0.32,0.56,59.0,60.0
898,0.54,0.16,0.3,103.0,80.0
899,0.29,0.08,0.63,68.0,120.0
900,0.53,0.23,0.24,43.0,50.0
901,0.13,0.19,0.68,43.0,50.0
902,0.5,0.31,0.19,103.0,110.0
903,0.26,0.04,0.7000000000000001,101.0,80.0
904,0.35000000000000003,0.33,0.32,87.0,40.0
905,0.47000000000000003,0.28,0.25,50.0,110.0
906,0.55,0.34,0.11,65.0,90.0
907,0.33,0.21,0.46,43.0,30.0
908,0.53,0.27,0.2,64.0,30.0
909,0.4,0.03,0.5700000000000001,92.0,90.0
910,0.58,0.32,0.1,76.0,110.0
911,0.16,0.33,0.51,52.0,90.0
912,0.15,0.15,0.7000000000000001,74.0,70.0
913,0.16,0.42,0.43,63.0,50.0
914,0.45,0.32,0.23,105.0,50.0
915,0.53,0.44,0.03,85.0,80.0
916,0.21,0.24,0.55,55.0,50.0
917,0.48,0.28,0.24,73.0,50.0
918,0.16,0.37,0.46,86.0,70.0
919,0.56,0.37,0.07,91.0,50.0
920,0.33,0.47000000000000003,0.2,56.0,50.0
921,0.44,0.38,0.18,97.0,100.0
922,0.27,0.39,0.34,84.0,40.0
923,0.59,0.31,0.1,89.0,30.0
924,0.39,0.14,0.47000000000000003,61.0,90.0
925,0.43,0.3,0.27,83.0,70.0
926,0.38,0.18,0.44,110.0,50.0
927,0.31,0.22,0.48,72.0,130.0
928,0.34,0.17,0.49,105.0,50.0
929,0.51,0.09,0.4,54.0,100.0
930,0.42,0.25,0.33,44.0,40.0
931,0.3,0.43,0.28,64.0,50.0
932,0.38,0.22,0.4,53.0,50.0
933,0.37,0.17,0.45,88.0,110.0
934,0.44,0.31,0.25,67.0,80.0
935,0.6,0.21,0.19,81.0,80.0
936,0.19,0.18,0.63,83.0,100.0
937,0.47000000000000003,0.2,0.34,58.0,50.0
938,0.23,0.01,0.76,87.0,90.0
939,0.09,0.4,0.5,54.0,90.0
940,0.23,0.28,0.5,68.0,70.0
941,0.46,0.4,0.14,86.0,120.0
942,0.27,0.14,0.59,100.0,50.0
943,0.68,0.24,0.08,101.0,70.0
944,0.76,0.23,0.01,73.0,120.0
945,0.81,0.03,0.17,82.0,130.0
946,0.16,0.36,0.48,68.0,100.0
947,0.78,0.16,0.06,57.0,10.0
948,0.17,0.02,0.8,106.0,10.0
949,0.63,0.15,0.22,76.0,20.0
950,0.43,0.18,0.39,59.0,80.0
951,0.35000000000000003,0.27,0.38,61.0,60.0
952,0.48,0.21,0.31,51.0,120.0
953,0.48,0.28,0.25,50.0,20.0
954,0.35000000000000003,0.34,0.31,51.0,60.0
955,0.77,0.1,0.13,41.0,110.0
956,0.35000000000000003,0.35000000000000003,0.3,42.0,70.0
957,0.1,0.18,0.71,95.0,90.0
958,0.1,0.21,0.6900000000000001,59.0,40.0
959,0.51,0.4,0.08,99.0,70.0
960,0.34,0.15,0.51,101.0,20.0
961,0.43,0.16,0.41000000000000003,108.0,60.0
962,0.38,0.37,0.25,109.0,80.0
963,0.39,0.18,0.43,84.0,90.0
964,0.66,0.33,0.01,68.0,30.0
965,0.55,0.08,0.37,98.0,20.0
966,0.14,0.28,0.5700000000000001,81.0,110.0
967,0.54,0.25,0.2,100.0,70.0
968,0.33,0.12,0.55,107.0,90.0
969,0.29,0.13,0.58,102.0,70.0
970,0.48,0.08,0.44,75.0,40.0
971,0.6,0.36,0.04,55.0,40.0
972,0.64,0.23,0.13,78.0,70.0
973,0.43,0.34,0.23,48.0,120.0
974,0.76,0.07,0.17,44.0,80.0
975,0.39,0.35000000000000003,0.26,63.0,90.0
976,0.49,0.16,0.35000000000000003,65.0,80.0
977,0.56,0.28,0.16,70.0,70.0
978,0.01,0.28,0.71,84.0,110.0
979,0.05,0.56,0.39,41.0,20.0
980,0.29,0.49,0.22,75.0,70.0
981,0.01,0.31,0.67,103.0,20.0
982,0.06,0.15,0.78,107.0,90.0
983,0.03,0.59,0.37,96.0,70.0
984,0.36,0.29,0.35000000000000003,43.0,60.0
985,0.5700000000000001,0.32,0.11,73.0,60.0
986,0.53,0.17,0.3,46.0,90.0
987,0.5700000000000001,0.08,0.34,74.0,80.0
988,0.65,0.32,0.02,61.0,40.0
989,0.55,0.38,0.07,56.0,40.0
990,0.34,0.03,0.63,45.0,70.0
991,0.37,0.27,0.36,58.0,70.0
992,0.35000000000000003,0.36,0.29,43.0,50.0
993,0.06,0.47000000000000003,0.47000000000000003,51.0,130.0
994,0.29,0.22,0.49,55.0,110.0
995,0.14,0.55,0.32,51.0,100.0
996,0.22,0.39,0.39,70.0,20.0
997,0.32,0.2,0.48,72.0,30.0
998,0.49,0.22,0.29,102.0,10.0
999,0.59,0.24,0.17,55.0,50.0
1000,0.61,0.06,0.33,106.0,20.0
1001,0.53,0.04,0.43,74.0,120.0
1002,0.5,0.03,0.47000000000000003,59.0,110.0
1003,0.38,0.16,0.47000000000000003,109.0,60.0
1004,0.39,0.25,0.36,104.0,100.0
1005,0.5,0.22,0.28,64.0,100.0
1006,0.63,0.02,0.35000000000000003,75.0,90.0
1007,0.38,0.22,0.4,63.0,30.0
1008,0.09,0.35000000000000003,0.56,102.0,30.0
1009,0.49,0.35000000000000003,0.17,75.0,30.0
1010,0.39,0.48,0.13,47.0,110.0
1011,0.04,0.26,0.7000000000000001,102.0,120.0
1012,0.38,0.44,0.18,108.0,60.0
1013,0.93,0.01,0.07,48.0,110.0
1014,0.47000000000000003,0.19,0.34,86.0,80.0
1015,0.15,0.02,0.8300000000000001,100.0,100.0
1016,0.71,0.17,0.12,104.0,50.0
1017,0.34,0.1,0.56,52.0,90.0
1018,0.11,0.22,0.68,50.0,70.0
1019,0.0,0.54,0.45,56.0,30.0
1020,0.38,0.28,0.34,83.0,120.0
1021,0.61,0.36,0.04,82.0,90.0
1022,0.45,0.27,0.28,51.0,50.0
1023,0.16,0.31,0.53,96.0,60.0
1024,0.5700000000000001,0.3,0.13,77.0,40.0
1025,0.17,0.47000000000000003,0.37,99.0,100.0
1026,0.33,0.07,0.6,54.0,100.0
1027,0.2,0.32,0.48,51.0,120.0
1028,0.25,0.3,0.45,110.0,50.0
1029,0.23,0.03,0.74,105.0,50.0
1030,0.65,0.34,0.01,48.0,60.0
1031,0.62,0.34,0.04,49.0,30.0
1032,0.4,0.06,0.54,78.0,70.0
1033,0.43,0.18,0.39,70.0,120.0
1034,0.14,0.43,0.43,48.0,30.0
1035,0.58,0.08,0.34,47.0,30.0
1036,0.76,0.19,0.05,89.0,40.0
1037,0.45,0.28,0.27,49.0,40.0
1038,0.49,0.2,0.32,61.0,90.0
1039,0.16,0.3,0.54,107.0,10.0
1040,0.08,0.46,0.46,93.0,20.0
1041,0.47000000000000003,0.09,0.44,110.0,50.0
1042,0.07,0.27,0.66,42.0,70.0
1043,0.2,0.34,0.45,44.0,20.0
1044,0.49,0.15,0.35000000000000003,86.0,10.0
1045,0.23,0.47000000000000003,0.3,70.0,10.0
1046,0.24,0.23,0.53,82.0,110.0
1047,0.54,0.38,0.08,74.0,70.0
1048,0.54,0.06,0.4,71.0,90.0
1049,0.47000000000000003,0.17,0.36,70.0,30.0
1050,0.75,0.06,0.2,63.0,70.0
1051,0.55,0.42,0.04,58.0,100.0
1052,0.46,0.22,0.32,98.0,90.0
1053,0.17,0.23,0.6,92.0,80.0
1054,0.27,0.1,0.63,77.0,50.0
1055,0.4,0.29,0.31,76.0,10.0
1056,0.12,0.34,0.55,105.0,20.0
1057,0.44,0.02,0.54,50.0,70.0
1058,0.48,0.3,0.22,51.0,80.0
1059,0.4,0.23,0.37,97.0,100.0
1060,0.59,0.07,0.34,54.0,110.0
1061,0.29,0.33,0.38,56.0,50.0
1062,0.34,0.12,0.55,104.0,80.0
1063,0.3,0.28,0.41000000000000003,51.0,50.0
1064,0.43,0.49,0.08,59.0,50.0
1065,0.39,0.39,0.22,61.0,110.0
1066,0.21,0.26,0.53,60.0,110.0
1067,0.44,0.03,0.53,89.0,60.0
1068,0.63,0.04,0.33,105.0,70.0
1069,0.02,0.25,0.73,41.0,30.0
1070,0.16,0.06,0.79,51.0,50.0
1071,0.59,0.3,0.11,94.0,100.0
1072,0.12,0.11,0.77,104.0,100.0
1073,0.54,0.45,0.01,68.0,10.0
1074,0.5700000000000001,0.17,0.26,78.0,20.0
1075,0.19,0.23,0.58,83.0,90.0
1076,0.25,0.36,0.39,48.0,90.0
1077,0.32,0.27,0.41000000000000003,97.0,80.0
1078,0.37,0.12,0.51,65.0,50.0
1079,0.12,0.32,0.56,60.0,60.0
1080,0.54,0.22,0.24,88.0,20.0
1081,0.25,0.17,0.58,87.0,60.0
1082,0.42,0.42,0.16,105.0,70.0
1083,0.43,0.23,0.34,63.0,20.0
1084,0.04,0.28,0.68,104.0,60.0
1085,0.55,0.01,0.44,68.0,100.0
1086,0.5,0.22,0.28,99.0,20.0
1087,0.02,0.3,0.68,80.0,100.0
1088,0.16,0.13,0.71,99.0,100.0
1089,0.6,0.39,0.01,46.0,80.0
1090,0.13,0.51,0.35000000000000003,69.0,70.0
1091,0.35000000000000003,0.03,0.62,64.0,90.0
1092,0.75,0.07,0.18,75.0,100.0
1093,0.41000000000000003,0.24,0.36,105.0,120.0
1094,0.62,0.25,0.13,85.0,100.0
1095,0.46,0.03,0.51,66.0,90.0
1096,0.26,0.37,0.37,54.0,100.0
1097,0.03,0.41000000000000003,0.55,61.0,10.0
1098,0.12,0.45,0.43,46.0,30.0
1099,0.87,0.03,0.11,103.0,10.0
1100,0.38,0.5,0.13,87.0,20.0
1101,0.42,0.27,0.31,87.0,30.0
1102,0.6,0.26,0.14,80.0,10.0
1103,0.58,0.18,0.24,71.0,110.0
1104,0.65,0.27,0.08,72.0,30.0
1105,0.35000000000000003,0.18,0.46,98.0,110.0
1106,0.33,0.25,0.42,109.0,90.0
1107,0.35000000000000003,0.25,0.4,75.0,40.0
1108,0.09,0.39,0.52,57.0,50.0
1109,0.47000000000000003,0.31,0.22,78.0,110.0
1110,0.61,0.37,0.02,52.0,110.0
1111,0.35000000000000003,0.17,0.48,63.0,70.0
1112,0.41000000000000003,0.22,0.37,71.0,100.0
1113,0.34,0.31,0.35000000000000003,103.0,130.0
1114,0.03,0.54,0.43,86.0,90.0
1115,0.32,0.13,0.55,60.0,100.0
1116,0.52,0.26,0.22,91.0,110.0
1117,0.08,0.43,0.5,104.0,30.0
1118,0.56,0.21,0.23,71.0,70.0
1119,0.55,0.24,0.22,102.0,70.0
1120,0.34,0.24,0.42,56.0,10.0
1121,0.38,0.06,0.56,88.0,70.0
1122,0.71,0.29,0.0,110.0,10.0
1123,0.3,0.32,0.38,72.0,60.0
1124,0.25,0.01,0.74,40.0,30.0
1125,0.47000000000000003,0.38,0.16,74.0,110.0
1126,0.27,0.24,0.5,99.0,10.0
1127,0.56,0.35000000000000003,0.09,100.0,70.0
1128,0.38,0.1,0.52,108.0,70.0
1129,0.44,0.3,0.26,68.0,60.0
1130,0.16,0.13,0.72,45.0,20.0
1131,0.33,0.15,0.52,80.0,40.0
1132,0.56,0.11,0.33,54.0,70.0
1133,0.47000000000000003,0.14,0.39,96.0,60.0
1134,0.02,0.5,0.48,52.0,40.0
1135,0.48,0.23,0.28,66.0,110.0
1136,0.1,0.25,0.65,58.0,10.0
1137,0.3,0.29,0.41000000000000003,95.0,110.0
1138,0.62,0.23,0.15,108.0,70.0
1139,0.52,0.18,0.3,56.0,80.0
1140,0.56,0.13,0.3,64.0,20.0
1141,0.27,0.25,0.48,51.0,100.0
1142,0.46,0.13,0.41000000000000003,91.0,90.0
1143,0.09,0.53,0.38,49.0,60.0
1144,0.54,0.38,0.09,47.0,20.0
1145,0.44,0.24,0.32,51.0,80.0
1146,0.51,0.38,0.11,70.0,30.0
1147,0.37,0.19,0.44,87.0,80.0
1148,0.45,0.42,0.13,73.0,30.0
1149,0.15,0.15,0.6900000000000001,47.0,10.0
1150,0.81,0.05,0.13,108.0,90.0
1151,0.68,0.3,0.01,78.0,80.0
1152,0.14,0.38,0.48,42.0,90.0
1153,0.39,0.14,0.47000000000000003,70.0,20.0
1154,0.26,0.31,0.42,92.0,90.0
1155,0.51,0.28,0.22,51.0,10.0
1156,0.3,0.39,0.31,67.0,70.0
1157,0.37,0.17,0.45,80.0,10.0
1158,0.35000000000000003,0.33,0.32,75.0,110.0
1159,0.43,0.25,0.32,89.0,60.0
1160,0.58,0.03,0.39,104.0,50.0
1161,0.37,0.17,0.46,72.0,110.0
1162,0.37,0.21,0.42,48.0,100.0
1163,0.07,0.43,0.5,78.0,90.0
1164,0.4,0.19,0.41000000000000003,54.0,110.0
1165,0.05,0.51,0.44,92.0,50.0
1166,0.37,0.5700000000000001,0.06,79.0,80.0
1167,0.49,0.04,0.47000000000000003,103.0,120.0
1168,0.27,0.17,0.5700000000000001,102.0,130.0
1169,0.48,0.07,0.44,97.0,90.0
1170,0.8,0.07,0.13,84.0,80.0
1171,0.43,0.24,0.33,51.0,90.0
1172,0.34,0.38,0.28,64.0,130.0
1173,0.4,0.18,0.41000000000000003,46.0,120.0
1174,0.53,0.15,0.32,74.0,110.0
1175,0.43,0.33,0.24,105.0,60.0
1176,0.35000000000000003,0.37,0.28,109.0,30.0
1177,0.2,0.42,0.38,60.0,50.0
1178,0.34,0.24,0.43,81.0,110.0
1179,0.44,0.21,0.34,93.0,60.0
1180,0.26,0.44,0.3,58.0,100.0
1181,0.32,0.28,0.4,90.0,20.0
1182,0.24,0.08,0.6900000000000001,98.0,120.0
1183,0.02,0.12,0.86,65.0,100.0
1184,0.4,0.45,0.15,96.0,50.0
1185,0.51,0.2,0.29,63.0,90.0
1186,0.11,0.35000000000000003,0.54,49.0,30.0
1187,0.6900000000000001,0.13,0.17,54.0,80.0
1188,0.12,0.35000000000000003,0.53,72.0,40.0
1189,0.56,0.02,0.43,41.0,40.0
1190,0.13,0.35000000000000003,0.52,81.0,30.0
1191,0.31,0.06,0.63,87.0,70.0
1192,0.2,0.09,0.71,95.0,20.0
1193,0.42,0.31,0.26,88.0,60.0
1194,0.17,0.53,0.3,77.0,30.0
1195,0.9,0.06,0.04,64.0,60.0
1196,0.04,0.06,0.9,89.0,110.0
1197,0.53,0.04,0.43,61.0,90.0
1198,0.6,0.28,0.12,78.0,60.0
1199,0.19,0.33,0.48,48.0,70.0
1200,0.36,0.11,0.53,107.0,70.0
1201,0.45,0.5,0.05,46.0,90.0
1202,0.49,0.1,0.42,40.0,110.0
