raw material 1,raw material 2,raw material 3,temperature,time
0.51,0.36,0.13,47,90
0.2,0.25,0.55,101,120
0.5,0.15,0.35000000000000003,56,100
0.39,0.26,0.35000000000000003,89,10
0.31,0.39,0.3,95,30
0.61,0.03,0.37,56,30
0.12,0.15,0.73,66,40
0.41000000000000003,0.25,0.33,100,120
0.33,0.31,0.36,101,50
0.05,0.49,0.46,44,50
0.5,0.03,0.47000000000000003,54,10
0.6900000000000001,0.3,0.01,45,60
0.18,0.31,0.52,82,90
0.14,0.24,0.63,72,90
0.03,0.48,0.49,103,30
0.49,0.25,0.26,70,60
0.16,0.12,0.72,82,10
0.44,0.41000000000000003,0.15,102,100
0.23,0.43,0.34,59,90
0.73,0.02,0.25,54,70
0.76,0.12,0.12,42,70
0.68,0.17,0.15,94,80
0.36,0.07,0.5700000000000001,66,80
0.55,0.18,0.27,91,120
0.37,0.19,0.44,86,100
0.38,0.4,0.22,99,10
0.54,0.16,0.3,68,130
0.3,0.25,0.45,90,60
0.28,0.1,0.62,65,40
0.66,0.14,0.2,81,50
0.17,0.35000000000000003,0.48,106,10
0.67,0.13,0.2,74,110
0.2,0.37,0.43,64,70
0.06,0.2,0.74,58,70
0.45,0.13,0.42,93,80
0.18,0.37,0.44,53,120
0.12,0.26,0.62,76,50
0.33,0.1,0.58,43,100
0.35000000000000003,0.16,0.49,68,70
0.19,0.43,0.38,61,120
0.47000000000000003,0.43,0.09,92,60
0.03,0.4,0.5700000000000001,99,110
0.39,0.17,0.44,78,60
0.49,0.38,0.13,82,80
0.19,0.49,0.31,66,70
0.55,0.04,0.41000000000000003,41,10
0.41000000000000003,0.38,0.21,81,80
0.36,0.47000000000000003,0.16,90,10
0.39,0.05,0.5700000000000001,65,10
0.46,0.08,0.46,90,60
0.19,0.07,0.73,87,30
0.36,0.35000000000000003,0.28,95,50
0.11,0.44,0.45,87,80
0.23,0.1,0.67,64,10
0.46,0.34,0.19,78,80
0.11,0.12,0.77,79,30
0.29,0.3,0.41000000000000003,97,50
0.45,0.18,0.37,71,50
0.43,0.17,0.4,40,10
0.11,0.27,0.62,65,70
0.41000000000000003,0.03,0.5700000000000001,45,40
0.35000000000000003,0.18,0.47000000000000003,59,100
0.48,0.46,0.05,89,40
0.41000000000000003,0.02,0.5700000000000001,54,50
0.6,0.22,0.18,50,10
0.6,0.15,0.25,56,50
0.53,0.08,0.4,105,30
0.53,0.23,0.25,74,110
0.51,0.48,0.0,52,60
0.73,0.12,0.15,73,90
0.52,0.29,0.19,47,80
0.29,0.38,0.33,62,60
0.36,0.39,0.25,77,90
0.27,0.2,0.53,44,120
0.38,0.25,0.37,47,80
0.12,0.32,0.56,59,60
0.54,0.16,0.3,103,80
0.29,0.08,0.63,68,120
0.53,0.23,0.24,43,50
0.13,0.19,0.68,43,50
0.5,0.31,0.19,103,110
0.26,0.04,0.7000000000000001,101,80
0.35000000000000003,0.33,0.32,87,40
0.47000000000000003,0.28,0.25,50,110
0.55,0.34,0.11,65,90
0.33,0.21,0.46,43,30
0.53,0.27,0.2,64,30
0.4,0.03,0.5700000000000001,92,90
0.58,0.32,0.1,76,110
0.16,0.33,0.51,52,90
0.15,0.15,0.7000000000000001,74,70
0.16,0.42,0.43,63,50
0.45,0.32,0.23,105,50
0.53,0.44,0.03,85,80
0.21,0.24,0.55,55,50
0.48,0.28,0.24,73,50
0.16,0.37,0.46,86,70
0.56,0.37,0.07,91,50
0.33,0.47000000000000003,0.2,56,50
0.44,0.38,0.18,97,100
0.27,0.39,0.34,84,40
0.59,0.31,0.1,89,30
0.39,0.14,0.47000000000000003,61,90
0.43,0.3,0.27,83,70
0.38,0.18,0.44,110,50
0.31,0.22,0.48,72,130
0.34,0.17,0.49,105,50
0.51,0.09,0.4,54,100
0.42,0.25,0.33,44,40
0.3,0.43,0.28,64,50
0.38,0.22,0.4,53,50
0.37,0.17,0.45,88,110
0.44,0.31,0.25,67,80
0.6,0.21,0.19,81,80
0.19,0.18,0.63,83,100
0.47000000000000003,0.2,0.34,58,50
0.23,0.01,0.76,87,90
0.09,0.4,0.5,54,90
0.23,0.28,0.5,68,70
0.46,0.4,0.14,86,120
0.27,0.14,0.59,100,50
0.68,0.24,0.08,101,70
0.76,0.23,0.01,73,120
0.81,0.03,0.17,82,130
0.16,0.36,0.48,68,100
0.78,0.16,0.06,57,10
0.17,0.02,0.8,106,10
0.63,0.15,0.22,76,20
0.43,0.18,0.39,59,80
0.35000000000000003,0.27,0.38,61,60
0.48,0.21,0.31,51,120
0.48,0.28,0.25,50,20
0.35000000000000003,0.34,0.31,51,60
0.77,0.1,0.13,41,110
0.35000000000000003,0.35000000000000003,0.3,42,70
0.1,0.18,0.71,95,90
0.1,0.21,0.6900000000000001,59,40
0.51,0.4,0.08,99,70
0.34,0.15,0.51,101,20
0.43,0.16,0.41000000000000003,108,60
0.38,0.37,0.25,109,80
0.39,0.18,0.43,84,90
0.66,0.33,0.01,68,30
0.55,0.08,0.37,98,20
0.14,0.28,0.5700000000000001,81,110
0.54,0.25,0.2,100,70
0.33,0.12,0.55,107,90
0.29,0.13,0.58,102,70
0.48,0.08,0.44,75,40
0.6,0.36,0.04,55,40
0.64,0.23,0.13,78,70
0.43,0.34,0.23,48,120
0.76,0.07,0.17,44,80
0.39,0.35000000000000003,0.26,63,90
0.49,0.16,0.35000000000000003,65,80
0.56,0.28,0.16,70,70
0.01,0.28,0.71,84,110
0.05,0.56,0.39,41,20
0.29,0.49,0.22,75,70
0.01,0.31,0.67,103,20
0.06,0.15,0.78,107,90
0.03,0.59,0.37,96,70
0.36,0.29,0.35000000000000003,43,60
0.5700000000000001,0.32,0.11,73,60
0.53,0.17,0.3,46,90
0.5700000000000001,0.08,0.34,74,80
0.65,0.32,0.02,61,40
0.55,0.38,0.07,56,40
0.34,0.03,0.63,45,70
0.37,0.27,0.36,58,70
0.35000000000000003,0.36,0.29,43,50
0.06,0.47000000000000003,0.47000000000000003,51,130
0.29,0.22,0.49,55,110
0.14,0.55,0.32,51,100
0.22,0.39,0.39,70,20
0.32,0.2,0.48,72,30
0.49,0.22,0.29,102,10
0.59,0.24,0.17,55,50
0.61,0.06,0.33,106,20
0.53,0.04,0.43,74,120
0.5,0.03,0.47000000000000003,59,110
0.38,0.16,0.47000000000000003,109,60
0.39,0.25,0.36,104,100
0.5,0.22,0.28,64,100
0.63,0.02,0.35000000000000003,75,90
0.38,0.22,0.4,63,30
0.09,0.35000000000000003,0.56,102,30
0.49,0.35000000000000003,0.17,75,30
0.39,0.48,0.13,47,110
0.04,0.26,0.7000000000000001,102,120
0.38,0.44,0.18,108,60
0.93,0.01,0.07,48,110
0.47000000000000003,0.19,0.34,86,80
0.15,0.02,0.8300000000000001,100,100
0.71,0.17,0.12,104,50
0.34,0.1,0.56,52,90
0.11,0.22,0.68,50,70
0.0,0.54,0.45,56,30
0.38,0.28,0.34,83,120
0.61,0.36,0.04,82,90
0.45,0.27,0.28,51,50
0.16,0.31,0.53,96,60
0.5700000000000001,0.3,0.13,77,40
0.17,0.47000000000000003,0.37,99,100
0.33,0.07,0.6,54,100
0.2,0.32,0.48,51,120
0.25,0.3,0.45,110,50
0.23,0.03,0.74,105,50
0.65,0.34,0.01,48,60
0.62,0.34,0.04,49,30
0.4,0.06,0.54,78,70
0.43,0.18,0.39,70,120
0.14,0.43,0.43,48,30
0.58,0.08,0.34,47,30
0.76,0.19,0.05,89,40
0.45,0.28,0.27,49,40
0.49,0.2,0.32,61,90
0.16,0.3,0.54,107,10
0.08,0.46,0.46,93,20
0.47000000000000003,0.09,0.44,110,50
0.07,0.27,0.66,42,70
0.2,0.34,0.45,44,20
0.49,0.15,0.35000000000000003,86,10
0.23,0.47000000000000003,0.3,70,10
0.24,0.23,0.53,82,110
0.54,0.38,0.08,74,70
0.54,0.06,0.4,71,90
0.47000000000000003,0.17,0.36,70,30
0.75,0.06,0.2,63,70
0.55,0.42,0.04,58,100
0.46,0.22,0.32,98,90
0.17,0.23,0.6,92,80
0.27,0.1,0.63,77,50
0.4,0.29,0.31,76,10
0.12,0.34,0.55,105,20
0.44,0.02,0.54,50,70
0.48,0.3,0.22,51,80
0.4,0.23,0.37,97,100
0.59,0.07,0.34,54,110
0.29,0.33,0.38,56,50
0.34,0.12,0.55,104,80
0.3,0.28,0.41000000000000003,51,50
0.43,0.49,0.08,59,50
0.39,0.39,0.22,61,110
0.21,0.26,0.53,60,110
0.44,0.03,0.53,89,60
0.63,0.04,0.33,105,70
0.02,0.25,0.73,41,30
0.16,0.06,0.79,51,50
0.59,0.3,0.11,94,100
0.12,0.11,0.77,104,100
0.54,0.45,0.01,68,10
0.5700000000000001,0.17,0.26,78,20
0.19,0.23,0.58,83,90
0.25,0.36,0.39,48,90
0.32,0.27,0.41000000000000003,97,80
0.37,0.12,0.51,65,50
0.12,0.32,0.56,60,60
0.54,0.22,0.24,88,20
0.25,0.17,0.58,87,60
0.42,0.42,0.16,105,70
0.43,0.23,0.34,63,20
0.04,0.28,0.68,104,60
0.55,0.01,0.44,68,100
0.5,0.22,0.28,99,20
0.02,0.3,0.68,80,100
0.16,0.13,0.71,99,100
0.6,0.39,0.01,46,80
0.13,0.51,0.35000000000000003,69,70
0.35000000000000003,0.03,0.62,64,90
0.75,0.07,0.18,75,100
0.41000000000000003,0.24,0.36,105,120
0.62,0.25,0.13,85,100
0.46,0.03,0.51,66,90
0.26,0.37,0.37,54,100
0.03,0.41000000000000003,0.55,61,10
0.12,0.45,0.43,46,30
0.87,0.03,0.11,103,10
0.38,0.5,0.13,87,20
0.42,0.27,0.31,87,30
0.6,0.26,0.14,80,10
0.58,0.18,0.24,71,110
0.65,0.27,0.08,72,30
0.35000000000000003,0.18,0.46,98,110
0.33,0.25,0.42,109,90
0.35000000000000003,0.25,0.4,75,40
0.09,0.39,0.52,57,50
0.47000000000000003,0.31,0.22,78,110
0.61,0.37,0.02,52,110
0.35000000000000003,0.17,0.48,63,70
0.41000000000000003,0.22,0.37,71,100
0.34,0.31,0.35000000000000003,103,130
0.03,0.54,0.43,86,90
0.32,0.13,0.55,60,100
0.52,0.26,0.22,91,110
0.08,0.43,0.5,104,30
0.56,0.21,0.23,71,70
0.55,0.24,0.22,102,70
0.34,0.24,0.42,56,10
0.38,0.06,0.56,88,70
0.71,0.29,0.0,110,10
0.3,0.32,0.38,72,60
0.25,0.01,0.74,40,30
0.47000000000000003,0.38,0.16,74,110
0.27,0.24,0.5,99,10
0.56,0.35000000000000003,0.09,100,70
0.38,0.1,0.52,108,70
0.44,0.3,0.26,68,60
0.16,0.13,0.72,45,20
0.33,0.15,0.52,80,40
0.56,0.11,0.33,54,70
0.47000000000000003,0.14,0.39,96,60
0.02,0.5,0.48,52,40
0.48,0.23,0.28,66,110
0.1,0.25,0.65,58,10
0.3,0.29,0.41000000000000003,95,110
0.62,0.23,0.15,108,70
0.52,0.18,0.3,56,80
0.56,0.13,0.3,64,20
0.27,0.25,0.48,51,100
0.46,0.13,0.41000000000000003,91,90
0.09,0.53,0.38,49,60
0.54,0.38,0.09,47,20
0.44,0.24,0.32,51,80
0.51,0.38,0.11,70,30
0.37,0.19,0.44,87,80
0.45,0.42,0.13,73,30
0.15,0.15,0.6900000000000001,47,10
0.81,0.05,0.13,108,90
0.68,0.3,0.01,78,80
0.14,0.38,0.48,42,90
0.39,0.14,0.47000000000000003,70,20
0.26,0.31,0.42,92,90
0.51,0.28,0.22,51,10
0.3,0.39,0.31,67,70
0.37,0.17,0.45,80,10
0.35000000000000003,0.33,0.32,75,110
0.43,0.25,0.32,89,60
0.58,0.03,0.39,104,50
0.37,0.17,0.46,72,110
0.37,0.21,0.42,48,100
0.07,0.43,0.5,78,90
0.4,0.19,0.41000000000000003,54,110
0.05,0.51,0.44,92,50
0.37,0.5700000000000001,0.06,79,80
0.49,0.04,0.47000000000000003,103,120
0.27,0.17,0.5700000000000001,102,130
0.48,0.07,0.44,97,90
0.8,0.07,0.13,84,80
0.43,0.24,0.33,51,90
0.34,0.38,0.28,64,130
0.4,0.18,0.41000000000000003,46,120
0.53,0.15,0.32,74,110
0.43,0.33,0.24,105,60
0.35000000000000003,0.37,0.28,109,30
0.2,0.42,0.38,60,50
0.34,0.24,0.43,81,110
0.44,0.21,0.34,93,60
0.26,0.44,0.3,58,100
0.32,0.28,0.4,90,20
0.24,0.08,0.6900000000000001,98,120
0.02,0.12,0.86,65,100
0.4,0.45,0.15,96,50
0.51,0.2,0.29,63,90
0.11,0.35000000000000003,0.54,49,30
0.6900000000000001,0.13,0.17,54,80
0.12,0.35000000000000003,0.53,72,40
0.56,0.02,0.43,41,40
0.13,0.35000000000000003,0.52,81,30
0.31,0.06,0.63,87,70
0.2,0.09,0.71,95,20
0.42,0.31,0.26,88,60
0.17,0.53,0.3,77,30
0.9,0.06,0.04,64,60
0.04,0.06,0.9,89,110
0.53,0.04,0.43,61,90
0.6,0.28,0.12,78,60
0.19,0.33,0.48,48,70
0.36,0.11,0.53,107,70
0.45,0.5,0.05,46,90
0.49,0.1,0.42,40,110
0.6,0.2,0.2,72,100
0.1,0.25,0.64,100,110
0.63,0.33,0.04,41,90
0.32,0.2,0.48,70,130
0.39,0.18,0.44,65,90
0.31,0.3,0.39,46,90
0.27,0.24,0.49,77,20
0.16,0.41000000000000003,0.43,47,60
0.1,0.15,0.74,74,10
0.41000000000000003,0.18,0.41000000000000003,49,20
0.42,0.1,0.48,106,20
0.22,0.21,0.5700000000000001,78,20
0.22,0.35000000000000003,0.44,84,50
0.5,0.01,0.49,43,40
0.35000000000000003,0.11,0.55,43,110
0.53,0.18,0.29,80,60
0.4,0.06,0.54,56,110
0.48,0.35000000000000003,0.16,68,40
0.38,0.22,0.4,52,70
0.7000000000000001,0.08,0.22,72,10
0.58,0.01,0.41000000000000003,74,100
0.29,0.03,0.68,55,20
0.56,0.27,0.18,98,10
0.73,0.27,0.0,88,10
0.29,0.28,0.43,88,100
0.17,0.18,0.65,52,70
0.55,0.35000000000000003,0.1,103,10
0.44,0.03,0.53,47,50
0.31,0.2,0.49,71,30
0.38,0.18,0.44,67,10
0.59,0.18,0.23,46,70
0.53,0.17,0.31,52,120
0.56,0.27,0.17,100,80
0.44,0.3,0.26,81,30
0.03,0.45,0.51,46,30
0.06,0.19,0.75,52,90
0.42,0.17,0.4,73,80
0.3,0.45,0.26,102,120
0.63,0.18,0.19,101,30
0.66,0.24,0.1,71,60
0.56,0.18,0.26,74,120
0.5,0.26,0.24,54,50
0.71,0.02,0.27,51,60
0.41000000000000003,0.29,0.3,93,30
0.8300000000000001,0.02,0.15,94,100
0.31,0.39,0.3,87,20
0.31,0.34,0.35000000000000003,96,90
0.52,0.44,0.04,105,50
0.44,0.17,0.39,64,30
0.46,0.27,0.28,68,70
0.6,0.27,0.13,79,60
0.45,0.04,0.5,96,60
0.16,0.28,0.56,43,60
0.11,0.17,0.71,46,60
0.1,0.4,0.51,56,30
0.73,0.03,0.24,57,50
0.31,0.27,0.42,55,60
0.68,0.28,0.04,104,10
0.48,0.24,0.28,99,40
0.2,0.06,0.74,92,50
0.03,0.25,0.72,72,100
0.37,0.29,0.34,102,50
0.68,0.04,0.28,82,50
0.44,0.21,0.34,73,110
0.56,0.0,0.43,58,80
0.81,0.12,0.07,98,10
0.53,0.02,0.44,59,40
0.01,0.52,0.46,60,110
0.32,0.12,0.5700000000000001,44,70
0.2,0.58,0.21,43,110
0.34,0.36,0.3,106,130
0.64,0.21,0.15,51,80
0.58,0.18,0.24,83,110
0.09,0.05,0.86,88,70
0.28,0.54,0.18,43,100
0.15,0.25,0.6,79,20
0.61,0.26,0.13,75,20
0.38,0.08,0.54,96,110
0.41000000000000003,0.25,0.33,103,110
0.18,0.4,0.42,91,40
0.26,0.08,0.65,76,80
0.15,0.39,0.45,70,30
0.33,0.5700000000000001,0.11,84,20
0.25,0.13,0.62,97,90
0.16,0.28,0.56,91,130
0.35000000000000003,0.26,0.38,105,100
0.49,0.38,0.13,99,60
0.41000000000000003,0.05,0.53,70,100
0.51,0.32,0.17,73,30
0.45,0.27,0.28,68,20
0.37,0.26,0.38,64,40
0.02,0.11,0.86,51,40
0.62,0.1,0.28,63,110
0.42,0.23,0.34,89,10
0.26,0.4,0.34,43,20
0.15,0.2,0.66,84,90
0.5,0.26,0.24,80,100
0.35000000000000003,0.06,0.59,90,70
0.44,0.19,0.37,75,120
0.17,0.33,0.5,69,130
0.76,0.18,0.06,93,20
0.43,0.07,0.49,94,70
0.43,0.48,0.1,55,80
0.09,0.32,0.59,87,70
0.55,0.16,0.29,75,100
0.52,0.25,0.23,57,60
0.3,0.29,0.42,59,20
0.06,0.53,0.41000000000000003,84,110
0.31,0.03,0.65,50,100
0.62,0.01,0.37,41,90
0.75,0.2,0.05,86,130
0.15,0.32,0.54,52,110
0.47000000000000003,0.04,0.49,100,90
0.45,0.3,0.25,106,20
0.45,0.26,0.29,50,110
0.2,0.25,0.55,43,50
0.47000000000000003,0.33,0.2,66,70
0.13,0.45,0.42,86,80
0.41000000000000003,0.06,0.53,57,110
0.01,0.41000000000000003,0.58,69,60
0.48,0.08,0.45,59,70
0.75,0.14,0.11,72,10
0.02,0.38,0.61,90,120
0.29,0.59,0.12,45,40
0.06,0.18,0.76,101,40
0.39,0.39,0.22,107,10
0.43,0.16,0.41000000000000003,50,50
0.1,0.26,0.64,68,100
0.44,0.23,0.33,58,10
0.45,0.17,0.39,91,120
0.59,0.2,0.2,56,120
0.1,0.37,0.53,84,20
0.49,0.33,0.18,92,70
0.36,0.13,0.51,100,40
0.15,0.25,0.59,61,120
0.43,0.16,0.4,85,120
0.38,0.26,0.37,79,60
0.38,0.23,0.39,73,100
0.52,0.06,0.43,59,20
0.17,0.04,0.79,40,110
0.29,0.04,0.67,69,100
0.37,0.31,0.32,80,130
0.6,0.03,0.36,56,100
0.3,0.23,0.47000000000000003,65,130
0.43,0.23,0.34,73,70
0.41000000000000003,0.13,0.46,100,70
0.41000000000000003,0.01,0.58,90,120
0.37,0.2,0.44,60,20
0.47000000000000003,0.14,0.39,68,130
0.45,0.01,0.54,97,130
0.14,0.16,0.7000000000000001,106,40
0.24,0.2,0.5700000000000001,90,100
0.43,0.11,0.46,68,100
0.58,0.16,0.26,72,60
0.05,0.13,0.81,76,20
0.41000000000000003,0.21,0.37,83,40
0.55,0.33,0.12,43,110
0.22,0.19,0.59,102,110
0.5700000000000001,0.16,0.27,73,60
0.4,0.17,0.43,64,20
0.35000000000000003,0.24,0.41000000000000003,71,80
0.46,0.19,0.35000000000000003,42,120
0.75,0.08,0.16,66,30
0.21,0.4,0.38,89,110
0.31,0.26,0.42,74,100
0.22,0.2,0.58,83,80
0.14,0.46,0.4,77,100
0.74,0.21,0.05,53,110
0.23,0.17,0.6,96,10
0.33,0.22,0.45,71,130
0.41000000000000003,0.06,0.53,44,70
0.29,0.23,0.48,52,70
0.5,0.03,0.47000000000000003,89,130
0.26,0.32,0.42,67,10
0.31,0.47000000000000003,0.23,88,10
0.62,0.07,0.31,66,30
0.38,0.37,0.25,109,20
0.45,0.31,0.23,64,120
0.66,0.08,0.27,56,20
0.8300000000000001,0.03,0.14,78,80
0.5,0.28,0.21,64,10
0.34,0.46,0.2,85,110
0.62,0.14,0.25,107,30
0.47000000000000003,0.03,0.51,94,50
0.52,0.14,0.34,66,120
0.75,0.22,0.03,92,70
0.47000000000000003,0.28,0.25,70,20
0.08,0.14,0.78,54,60
0.05,0.42,0.53,65,50
0.23,0.28,0.49,79,120
0.3,0.32,0.38,53,80
0.46,0.29,0.25,59,110
0.52,0.09,0.39,50,30
0.34,0.24,0.42,83,80
0.26,0.3,0.45,70,30
0.73,0.15,0.11,53,120
0.24,0.58,0.18,47,30
0.34,0.09,0.5700000000000001,93,40
0.39,0.42,0.2,78,50
0.77,0.08,0.16,78,110
0.38,0.14,0.49,43,120
0.49,0.24,0.27,91,120
0.52,0.16,0.31,51,40
0.09,0.08,0.84,62,110
0.71,0.0,0.29,100,40
0.4,0.55,0.05,86,120
0.52,0.27,0.21,64,120
0.59,0.19,0.22,84,30
0.43,0.1,0.47000000000000003,65,120
0.32,0.26,0.42,61,80
0.16,0.42,0.42,75,130
0.62,0.03,0.36,65,100
0.04,0.16,0.8,91,40
0.53,0.29,0.18,59,20
0.24,0.39,0.37,90,50
0.43,0.34,0.22,56,50
0.46,0.17,0.37,96,90
0.15,0.19,0.66,94,60
0.4,0.0,0.59,49,90
0.87,0.11,0.02,81,30
0.58,0.06,0.36,103,70
0.54,0.38,0.07,90,30
0.38,0.24,0.37,71,100
0.51,0.16,0.33,78,20
0.33,0.25,0.42,70,80
0.26,0.25,0.5,49,100
0.44,0.04,0.51,60,20
0.4,0.24,0.36,108,30
0.36,0.22,0.42,44,80
0.61,0.13,0.26,58,80
0.41000000000000003,0.22,0.38,91,80
0.45,0.24,0.32,51,90
0.23,0.29,0.48,84,30
0.39,0.23,0.39,43,60
0.29,0.04,0.67,93,100
0.5,0.24,0.26,60,20
0.54,0.26,0.2,107,50
0.15,0.52,0.32,44,90
0.36,0.06,0.59,97,20
0.1,0.14,0.76,69,70
0.49,0.4,0.12,63,90
0.41000000000000003,0.19,0.4,68,100
0.52,0.32,0.16,74,10
0.15,0.4,0.45,48,30
0.03,0.35000000000000003,0.63,64,70
0.45,0.19,0.36,60,70
0.15,0.33,0.52,96,80
0.32,0.28,0.4,105,40
0.62,0.37,0.01,107,90
0.35000000000000003,0.27,0.39,50,110
0.41000000000000003,0.18,0.41000000000000003,69,50
0.79,0.2,0.01,89,110
0.58,0.35000000000000003,0.07,76,120
0.58,0.07,0.35000000000000003,61,120
0.31,0.46,0.23,95,30
0.46,0.24,0.3,50,100
0.67,0.27,0.06,52,110
0.52,0.18,0.3,84,10
0.59,0.06,0.35000000000000003,77,60
0.31,0.39,0.3,65,60
0.19,0.6,0.21,68,110
0.54,0.37,0.09,104,80
0.51,0.14,0.34,89,100
0.49,0.09,0.42,67,40
0.51,0.02,0.47000000000000003,49,100
0.21,0.23,0.56,58,60
0.43,0.08,0.49,60,30
0.44,0.23,0.33,64,100
0.07,0.04,0.89,70,30
0.5,0.47000000000000003,0.03,46,50
0.43,0.52,0.05,62,60
0.32,0.27,0.41000000000000003,55,50
0.56,0.06,0.39,82,120
0.36,0.3,0.35000000000000003,90,50
0.44,0.13,0.43,67,90
0.44,0.34,0.22,94,90
0.3,0.32,0.39,42,70
0.67,0.13,0.2,70,50
0.18,0.17,0.64,60,80
0.34,0.25,0.41000000000000003,64,130
0.19,0.6,0.21,100,50
0.46,0.29,0.24,78,100
0.48,0.38,0.14,100,40
0.04,0.2,0.75,96,70
0.36,0.23,0.4,85,50
0.45,0.09,0.46,109,40
0.41000000000000003,0.27,0.32,88,70
0.31,0.29,0.4,69,90
0.37,0.13,0.49,66,10
0.35000000000000003,0.25,0.4,77,90
0.42,0.15,0.43,94,100
0.16,0.43,0.41000000000000003,84,30
0.42,0.12,0.46,102,80
0.48,0.26,0.25,68,30
0.2,0.54,0.26,66,40
0.47000000000000003,0.15,0.39,82,100
0.6,0.0,0.39,47,120
0.63,0.29,0.08,89,30
0.53,0.25,0.23,91,40
0.44,0.18,0.37,62,120
0.53,0.09,0.38,43,110
0.4,0.48,0.11,97,60
0.32,0.22,0.46,110,120
0.07,0.5,0.43,43,60
0.35000000000000003,0.24,0.41000000000000003,89,40
0.85,0.08,0.07,63,50
0.37,0.06,0.5700000000000001,98,50
0.3,0.28,0.41000000000000003,102,130
0.19,0.13,0.68,86,90
0.29,0.02,0.7000000000000001,100,120
0.5,0.13,0.37,99,30
0.2,0.56,0.24,82,120
0.6,0.27,0.13,92,60
0.59,0.37,0.04,86,130
0.33,0.53,0.14,96,70
0.68,0.08,0.24,84,10
0.58,0.02,0.4,67,50
0.18,0.14,0.68,76,90
0.21,0.31,0.48,41,60
0.43,0.16,0.41000000000000003,43,30
0.44,0.03,0.53,88,70
0.27,0.38,0.35000000000000003,96,20
0.48,0.25,0.27,62,120
0.22,0.29,0.49,74,90
0.39,0.18,0.44,98,10
0.08,0.07,0.85,73,30
0.59,0.22,0.19,88,110
0.56,0.05,0.39,96,30
0.38,0.06,0.5700000000000001,77,20
0.4,0.5,0.1,99,100
0.19,0.45,0.36,77,120
0.31,0.14,0.55,88,20
0.19,0.06,0.74,96,30
0.46,0.2,0.34,56,120
0.05,0.33,0.62,92,10
0.22,0.03,0.76,104,20
0.56,0.2,0.24,61,10
0.46,0.1,0.44,56,110
0.33,0.38,0.29,78,50
0.12,0.29,0.59,59,110
0.25,0.34,0.41000000000000003,72,70
0.46,0.21,0.34,45,70
0.48,0.18,0.34,71,10
0.28,0.28,0.44,108,110
0.54,0.26,0.2,65,70
0.56,0.38,0.06,99,20
0.5700000000000001,0.3,0.13,63,40
0.21,0.4,0.39,73,30
0.41000000000000003,0.1,0.49,48,110
0.29,0.28,0.43,77,20
0.4,0.07,0.53,40,130
0.52,0.3,0.18,92,70
0.12,0.35000000000000003,0.52,47,60
0.29,0.27,0.44,80,50
0.16,0.15,0.6900000000000001,95,60
0.07,0.16,0.77,109,10
0.11,0.08,0.81,77,70
0.66,0.24,0.1,41,40
0.24,0.54,0.22,104,10
0.77,0.07,0.17,76,20
0.34,0.25,0.41000000000000003,78,110
0.63,0.18,0.19,51,30
0.66,0.15,0.19,51,100
0.43,0.26,0.31,47,10
0.6900000000000001,0.23,0.08,60,50
0.41000000000000003,0.32,0.27,86,40
0.47000000000000003,0.19,0.34,104,70
0.02,0.59,0.39,91,20
0.58,0.28,0.14,51,60
0.3,0.48,0.22,88,50
0.43,0.42,0.15,64,90
0.14,0.14,0.72,82,60
0.3,0.28,0.42,85,80
0.75,0.05,0.2,81,120
0.44,0.06,0.5,46,130
0.55,0.3,0.15,94,100
0.5700000000000001,0.13,0.3,72,80
0.52,0.15,0.33,84,80
0.38,0.03,0.59,100,120
0.43,0.46,0.1,90,50
0.26,0.28,0.46,66,30
0.23,0.19,0.58,96,30
0.58,0.24,0.18,45,70
0.07,0.37,0.56,59,50
0.28,0.28,0.44,59,10
0.34,0.25,0.41000000000000003,84,100
0.18,0.31,0.51,65,20
0.5700000000000001,0.12,0.31,55,50
0.58,0.03,0.4,64,120
0.4,0.21,0.39,91,60
0.58,0.04,0.37,44,80
0.48,0.09,0.43,78,20
0.77,0.01,0.22,94,20
0.22,0.36,0.42,101,30
0.5,0.29,0.21,56,70
0.49,0.34,0.18,88,80
0.21,0.03,0.76,49,70
0.37,0.42,0.21,100,80
0.46,0.11,0.43,80,120
0.43,0.23,0.34,46,90
0.32,0.3,0.39,93,90
0.5700000000000001,0.19,0.24,67,90
0.55,0.41000000000000003,0.04,73,80
0.06,0.11,0.8300000000000001,109,10
0.6,0.39,0.01,93,60
0.32,0.23,0.45,75,100
0.36,0.47000000000000003,0.17,53,120
0.19,0.28,0.53,98,60
0.03,0.14,0.8200000000000001,90,100
0.61,0.16,0.23,71,10
0.52,0.07,0.41000000000000003,50,10
0.48,0.26,0.26,72,50
0.35000000000000003,0.4,0.25,66,80
0.5,0.42,0.08,85,120
0.61,0.01,0.37,67,60
0.27,0.4,0.33,107,10
0.7000000000000001,0.26,0.04,87,120
0.03,0.38,0.6,96,80
0.79,0.02,0.19,105,70
0.32,0.4,0.28,105,120
0.09,0.34,0.5700000000000001,72,90
0.16,0.24,0.6,106,10
0.44,0.38,0.18,75,10
0.5700000000000001,0.1,0.33,70,50
0.27,0.18,0.55,75,120
0.37,0.2,0.43,84,30
0.41000000000000003,0.31,0.28,72,90
0.39,0.31,0.31,76,40
0.54,0.32,0.14,88,50
0.5,0.29,0.2,110,80
0.66,0.09,0.25,55,20
0.3,0.37,0.33,58,100
0.4,0.27,0.34,93,40
0.06,0.18,0.75,90,120
