,SMILES
197,Cn1c(C(=O)C(=NNc2cccnc2)C(=O)C(F)(F)F)cc([PH](O)(c2ccccc2)c2ccccc2)cc1-c1cccc(N(=O)O)c1
198,Cc1cc(C2Cc3cc4c(cc3NC2=O)NC(=O)C(CC2=C(C=NO)CCC2)C4)n2nc(N)c(N=Nc3ccccc3Cl)c2n1
199,CCCCC(C)CC(O)CCc1ccc(Cc2cc(=O)oc3ccccc23)c(N(Cc2ccco2)C2OC(=O)C(OC)=C2OC)c1
200,CC(C)(C(=O)NC1CCC2C3C(=O)C(Br)C4CCCCC4(C)C3CCC12C)C1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(O)C#Cc2ccccc2)C1
201,Cc1cc(C)c(CC(CC=O)c2ccccc2I)c(C)c1
202,Cc1cc(-c2ccccc2F)c(C)c(C)c1CC1C=Cc2ccccc2N1
203,CCCCCCCCCC(=O)c1cc(SC(C)(C)C)sc(N2CCc3ccccc3C2)c1
204,Cc1ccc(NN=C(C(=O)C(F)(F)F)C(=O)C(NC2=C(Cl)C(=O)C(Cl)=C(Cl)C2=O)(C(=O)C(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C2CCC3(C)C(CCC4C5CC(=O)CC5(C)CCC43)C2)c(C)c1
205,CCOC1CC=CCC(OCCCBr)CC=CC1
206,CCC(OC1OC(C)CC(Cc2nc(C=NNS(O)(O)c3ccc(C)cc3)co2)C1O)C(=O)O
207,CC1(C)C2CCC1(C)C(O)C2C(Oc1cc(Cl)ccc1Cl)c1cccc(Cl)n1
208,Clc1cccc(Cl)c1NCc1c(Nc2ccccc2N=Cc2ccccc2)ccc2c3ccccc3c3ccccc3c12
209,CC1=NNC(=N)Nc2c1c(=O)n(C(NCC(=O)O)(C(=O)Nc1cc(=O)n(C)c(=O)n1C)c1cc3c(cc1O)CCNC3)c1ccccc21
210,Cc1ccc(C(CCC(CC(C)C)=NNC(N)=O)C(=O)O)c(O)c1
211,Nc1ccccc1COC(=S)OC(=O)CBr
212,CC1=C(C(=O)C2CNc3cc4c(cc3C2)CC(Oc2ccc3nc(S(N)(=O)=O)sc3c2)CN4)C(C)NC(=O)N1
213,CC12CCC3C(CCC4CC(OCc5ccc(-c6nc7ccccc7c(=O)o6)c(O)c5)CCC43C)C1CCC2=O
214,CC(Cc1ccc(-n2c(=O)c3c(c4ccccc42)Sc2ccccc2N=C3C)cc1N(=O)O)=NNc1ccc(N(=O)O)cc1N(=O)O
215,CCCCCCCCOC1OC(OC(C#N)C(N)=S)C(c2cc(N=Nc3ccccc3)c(C)cc2N=Nc2ccccc2)C(O)C1O
216,N#CC(O)OCc1ccc2c(c1)CC2=O
217,CC1(C)OC(=O)CC1C(=O)C(CO)C(=O)C(=S)N1CCOCC1
218,CC12CCC3(CC1CCC1C2CCC2(C)C(ONCCCC(=O)c4cnc(N)nc4N)CCC12)OCCO3
219,CC1=C(C(=O)c2c(C)cc(C)cc2C)C(N2NC(=O)C(=C3SC=C(c4ccccc4)S3)C2=O)N(C=O)C(=O)N1
220,Cc1cc2c(cc1C1CC(C3(O)C(O)CC4C5CCC6=CC(=O)C=CC6(C)C5(F)C(O)CC43C)N(CC(C)C)C1)CC2Cl
221,Cc1nc(N2c3cc(OC4OC(C)C(O)C(O)C4O)cc(N(=O)O)c3CCC2C)cs1
222,CCCCCCCC(=O)C1C(=O)N(c2ccc3c(c2)NC(C)CC3)N=C1c1ccc(N(=O)O)cc1
223,CC12CCC(C(=O)C(N(CCNc3csc4c(Cl)cccc34)c3csc(C(C#N)=NNc4ccc(O)cc4)n3)C1=O)C2(C)C
224,Cc1sc2ccccc2c1Cc1ccc(N=N(O)c2ccc(CC3(C4C=CCCC4)C(=O)NC(=S)NC3=O)cc2)cc1
225,CC1C(=O)C23C(O)C1CC(ON1CC=CC1)C2C12CCCC(C)(C(O)OC1)C2CC3N1CC(=O)N2CCc3ccccc3C2C1
226,N#CC(=CNCc1nnc2sc(NS(O)(O)c3ccc(N)cc3)nn12)c1ccccc1
227,Nc1ccccc1CCC(O)C1N=C(c2ccc(Cl)cc2)OC1=O
228,COC1=CC(=O)C(C#N)C(CN2=C(CC3CCC4C5C(O)C(O)C6CC(O)CCC6(C)C5CC(O)C34C)C(C)(C)c3ccccc32)C1
229,O=C(Cn1ccccc1)c1cccc(-n2cccn2)n1
230,NC(=O)C(=NNc1ccccc1N(NCCC(=O)O)c1ccccn1)c1nc2ccccc2s1
231,CC(COCC1C(=O)NC(=O)NC1=O)NNc1ccc(N(=O)O)cc1
232,CCCCCCCCOC(c1ccc(C#N)cc1)C1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(O)C#Cc2ccccc2)C1
233,Nc1c(Cl)c(Cl)nc(Nc2c(O)ccc3cc(NNc4nnc(S(N)(=O)=O)s4)ccc23)c1Cl
234,CC(C)CNC(CN=Cc1ccc(C=NCC(Oc2cccc3c(=O)c(=O)c23)C2Cc3ccccc3C2=O)cc1N(=O)O)c1cccc(S(O)(O)N(C)C)c1
235,CC1(C)C(COc2cccc(N(=O)O)c2)=N(CNC2CCSC2=O)c2ccccc21
236,C=CCN=C(NC(=O)C(=NNc1ccc(N(=O)O)cc1)C(=O)C(F)(F)F)c1cc(C(=O)CP(=O)(O)O)c(O)c(-c2cc(N(=O)O)ccc2O)c1
237,Cc1cc2ccccc2c(C(=O)C#Cc2cccc(C#CC(=O)CC(=S)C(=O)O)c2)n1
238,CCC(Br)(CC)C(=O)Nc1cc2ccccc2c(O)c1Oc1cc(Cl)c(Cl)cc1Cl
239,Cc1ccc2c(c1-c1ccc(N=C(C#N)c3ccc(C(C#N)=Nc4ccc(C5CC(C)CC(C)C5=O)cc4)cc3)cc1)CCC1C2CCC2CCCCC21C
240,C=CC=c1c(=CC)c(O)c(C2=NNC(=O)C2=CNOc2ccc(Nc3ncnc(N)n3)c(C)c2)c(=O)n1C
241,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)N(CC(=O)O)CC(C)C)=C(C)C1=O
242,CC(OCC(C(=O)O)c1ccc(N(=O)O)cc1)C(=O)O
243,Cc1cc2nc3c(=O)nc(=O)nc-3n(NC=C3C(=O)NN(C(=O)C(N)C(C)C)C3=O)c2cc1C
244,Cc1cc(S(=O)(=O)c2ccccc2)ccc1Nc1cc2c(Cc3coc4ccccc4c3=O)cncc2cc1O
245,Cc1cc2c(cc1C(C(=NNc1ccccc1)c1ccccc1)c1ccc(F)cc1)CC2=O
246,NCCC(O)C(=O)CCCCCCC(=O)O
247,O=C1c2ccc(-c3c(Cl)cccc3Cl)cc2CC12CCC(CCCC13CCC(c4ccccc41)c1ccccc13)CC2
248,CC(=O)C(=O)NC(Nc1ccc(Br)cc1Br)C(=O)O
249,Cc1cc(Cl)ccc1C(C)CCOc1ccc(O)cc1
250,CC(=O)NC(=O)C(C#N)OC(=S)N(C)C
251,CCCCOCC(=Nc1ccccc1)NCC(C)=NNc1ccc(N(=O)O)cc1N(=O)O
252,CCCC(O)C(O)(CC)OC1(C(Br)C(Br)N(O)c2ccccc2)CCC2(C)C(CCC3C4CCC(=O)C4(C)CCC32)C1
253,Cc1noc2c1c(=O)n(-c1cc3c(=O)oc4ccccc4c3n(CC3(O)CCC4C5CC(C)C6=CC(=O)C=CC6(C)C5C(O)CC43C)c1=O)c1ccccc21
254,CC1=C(C(=O)C2OC(C3(O)CCC4C5CCC6CC(=O)CCC6(C)C5CCC43C)C2=O)C(C)N=N1
255,Cc1c(C)n(ON=C(Cc2ccsc2)C(C)(C)C)c2ccccc12
256,COC(=N)C1=CC(O)C(O)C(N2CCC(O)(C3(C)C=C(C)N=N3)CC2)O1
257,Cn1c(C(CNC(=O)C(C#N)=NNc2ccc(Cl)cc2)c2cccc(N)c2)ccc2ccccc21
258,CC12CCC(C(=CN(OC(c3ccc4c(c3)C(C(=O)O)C4)c3nc4ccccc4s3)c3ccccc3)C1=O)C2(C)C
259,O=C(c1ccccc1C(=S)N1CCCCC1)C(Cl)C(Cl)c1ccc2ccccc2n1
260,CC1C(C(=O)N(C(=S)Sc2cc3ccccc3o2)c2nc(Cl)nc(Cl)n2)=Cc2ccccc21
261,Cc1ccc(NN=C(C(=O)c2sc3sc(CC(=NO)C(=O)O)c(N)c3c2N)S(O)(O)c2ccccc2)cc1
262,CCCCCCCCCCOOC1Oc2ccc(C)cc2C(=O)C1=CNc1ccc2ccccc2n1
263,CC(CCCC1CCC2C3CCC4CC(OCC=NNC(N)=O)CCC4(C)C3CCC12C)=NNC(N)=O
264,CC1CC2C(C(O)CC3(C)C2CCC3(O)c2cc(Cl)c(N)cc2-c2ccccc2NN=C(C(N)=O)c2nc3ccccc3s2)C2(C)C=CC(=O)C=C12
265,Oc1ccc2c(c1)NC(c1cc(Cc3ncc4nccnc4n3)cc(-c3ccc(Cl)c(Cl)c3Cl)c1C1C=C(c3ccccc3)OC(c3ccccc3)=C1)C=C2
266,Cc1ccc(C)c2c1CCCC2Oc1cc(C=O)ccc1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
267,CC(CCn1c(=O)c2c3c(ccc2n1C)CCc1cc(NCCCBr)ccc1-3)=NNC(N)=O
268,O=Cc1ccc(-c2nnc3ncccc23)c(N2CCNCC2)c1
269,CN1CCN(c2cc([PH](O)(c3ccccc3)c3ccccc3)cc(OC3CCC4(C)C(=CCC5C4CCC4(C)C5CCC4(O)C#Cc4ccccc4)C3)n2C)CC1
270,N#CC1=C(N)SC(N)=C(c2nc3ccccc3s2)C1C1NC(NC2=C(Cl)C(=O)C(Cl)=C(Cl)C2=O)C(=O)O1
271,CC(CN1CCCC1)C(Cc1ccc(Br)cc1)(CC1CCCC1=O)OC1CCC2(C)C(CCC3C4CC=C(C#Cc5ccccc5)C4(C)CCC32)C1
272,C=CC1CN2CCC1CC2C(C)(C)CCCC(C)CCc1c(F)cccc1F
273,CCC(C)c1oc2cc(-c3ccc(C=CN(=O)O)cc3)cc(O)c2c(=O)c1O
274,CC12CCC(O)CC1CCC1C2CCC2(C)C1CCC2(O)Nc1ccc(-c2ccc(N(=O)O)cc2N)c2sc3ccccc3c(=O)c12
275,CN1CCCC1c1cc2c(cc1-c1ccc(O)cc1)C(C(=O)O)C2
276,O=C1C(Cl)=C(Nc2nnc3n2NC(CC2NC4=C(C2=O)C(c2ccc(Br)cc2)c2c(c5ccccc5oc2=O)O4)S3)C(=O)c2ccccc21
277,Cc1cc2cc(C3Cc4ccccc4N3c3ccc4c(c3O)CN3CCC(=O)CC3C4O)ccc2cn1
278,CC1=C(C(=O)O)C(C(=O)n2c(C)c(-c3cc(C)n(C4=CC(C)N=N4)n3)c3ccccc32)N(C)C(=O)N1C
279,CC1(C)c2cc(CCCO)ccc2OC1ONc1ccc(Cl)cc1N(=O)O
280,Cc1c2c(c(N3N=C(c4cccc(C5=NN(Oc6cc(Cl)cc(Cl)c6)C(=O)C5)c4)CC3=O)c3c1C(=O)C3)CC2=O
281,CC1NCCc2cc(-c3ccc4c(c3)C(C)(C)C(Oc3nc5ccccc5s3)O4)c(O)cc21
282,CC(=O)C(C(=O)c1c(O)cccc1O)C(C)(Cl)C(=O)O
283,O=C(Nn1c(S)nnc1-c1ccccc1Cl)C1CC(c2ccccc2)=NO1
284,O=C1C(=NNc2cc(Nc3cccc4c(N(=O)O)cccc34)nn2)C(C(F)(F)F)=NN1c1csc2c(Cl)cccc12
285,Cc1nc(NOC2CCC3C4CCC5CC=CCC5(C)C4CCC23C)cc(C2CCCN2C)n1
286,Cc1ccc(S(O)(O)N2C(C)C2C(Nc2csc(C(C#N)=NNc3ccccc3C)n2)c2cc3c(=O)oc4ccccc4c3nc2C)cc1
287,NC(=O)OC1OC(CC(=O)CCCCC(=O)O)C(O)C(O)C1O
288,CCCCc1ccc(N=c2cc(C(C)C)cc(C3(C)CC(C)(C)c4ccc(C)cc4O3)s2)cc1
289,CC1(C)C2CCC1(C)C(O)C2NC1OC(n2nc(Br)c3c(=O)n(N)cnc32)C(NCCCBr)C(O)C1O
290,CC(=O)N(Nc1ccc(Nc2csc(C(C#N)=NNc3ccc(F)cc3)n2)cc1)c1ccc(N=Nc2ccc(NC3CCCC3=O)cc2)cc1
291,Cc1cc(-n2nc(Cn3nc(C)c(C#N)c3N)nc2OCC(N)=NO)n2nc(N)c(N=Nc3ccccc3)c2n1
292,O=C(O)CCCOc1cc(N(=O)O)c(C=CN(=O)O)cc1C(O)P(c1ccccc1)c1ccccc1
293,C=C(C)C(=O)c1nn(C2CCC3C4C(O)CC5CC(O)CCC5(C)C4CC(=O)C32C)c2c1C(c1ccc(C3N=c4ccccc4=C3C)cc1)C(C#N)=C(N)O2
294,CCCC(C)C(=O)C(O)(SC1OC(=O)c2ccccc21)c1csc(C(C#N)=NNc2ccccc2N(=O)O)n1
295,CCCC(O)C(O)(CC)c1ccc2cc3ccc(-c4cc(Cl)ccc4N=NC4SC(=S)NC4=O)nc3cc2n1
296,CC12CCC3C(CC=C4CC(OC(C#N)CC5CO5)CCC43C)C1CCC2=O
297,CC1=Nc2ccccc2C1(C)C(=O)CC(=O)NN1C(=O)c2ccccc2S1(O)O
298,CC1OC(ON(C)(C)c2cnc3ccccc23)C(O)C(O)C1O
299,CC1(C)OCC(C(CN=Cc2cccc(C=NCC(Oc3ccccn3)c3cc4c(=O)oc5ccccc5c4nc3N)c2)OOC2CCCC3=CC(=O)CCC32C)O1
300,NCC(=O)CCC(Nc1ccc(Cl)c(N(=O)O)c1)C(=O)O
301,CCCCCCCCCCNc1ccc(C2(C)CCC(C)C2(C)C)cn1
302,NS(=O)(=O)c1cc2c(cc1C(=O)CCC(=O)O)NC(Cn1c(=O)sc3cccc(Cl)c31)NS2(=O)=O
303,Cc1cc(=O)c2c(Nc3cccc4c(N(=O)O)cccc34)c3ccoc3c(C(C)(O)C(C)(C)C)c2o1
304,CC12CCC(c3cn(C(=O)CCC(=O)CCP(=O)(O)O)nc31)C2(C)C
305,Cc1c2c(c(C3(C4(C(=O)C(C)C)C(=O)C5(C)CCC4C5(C)C)C(=O)C4(C)CCC3C4(C)C)c3c1CC3)CC2
306,CC1=N=NC(C)=C1COCC(CONc1ccc(S(N)(=O)=O)cc1)OCCCS
307,CC1=N=NC(C)=C1Cc1cc2cc3c(cc2cc1Oc1ccc(Cl)cc1)CC3
308,O=C1CCCCC1OC(CN=Cc1ccc(C=NCC(ONc2c(N(=O)O)cc(Cl)cc2N(=O)O)Oc2ccc(N(=O)O)cc2N(=O)O)c(N(=O)O)c1)CC(F)(F)F
309,CN(C)C(=S)Sc1c(NNc2ccccc2N(=O)O)cc(-c2ncc(N(=O)O)s2)cc1NC(=O)C1CC(=O)c2ccccc21
310,CCC1NCCc2cc(O)c(-c3cc4cc(NCCBr)nc(Cc5nnc6n5N=C(C(C)C)CS6)c4cc3-c3c(O)c(Cl)c(Cl)c(Cl)c3Cl)cc21
311,Cc1cc(C)c(OC2C3=C(C(=O)C(O)=C(C(C)C)C3=O)C3(C)CCCC(C)(C)C3C2O)cc1Cc1cc(Cl)ccc1O
312,CN1c2ccc3ccccc3c2C(C)(C)C1c1cc(OCCCC(=O)O)c(Cc2ccccc2N(=O)O)cc1CC(O)CN
313,CC(=O)CC1OC=CC2C(ONC(=S)c3ccccc3)C3OC3(n3c(=S)oc4ccccc43)C12
314,CC1=CC(Oc2cccc(N=Nc3cccc(OOCCCBr)c3)c2)OC(C)=C1
315,CN(C)C=Nc1cccc(Oc2ccc3c(c2)CC(NCCCCCC(=O)O)(C2C(=O)NN=C2c2c(O)c4ccccc4n(C)c2=O)OC3=O)c1
316,CC1=c2ccccc2=NC1c1ccc2nc(NON(=O)O)nc2c1
317,NC(=O)C1=CCC(Br)C(OC(c2c(F)cccc2F)C(O)C(O)C(O)C(O)CO)O1
318,Cc1cc(C)n2nc(N)c(N=Nc3ccc(-c4ccc(OC5CCC6(C)C(CCC7C8CCCC8(C)CCC76)C5)o4)cc3)c2n1
319,CC(C)CC(NC1CCc2ccccc2N1CCCC(C)(C)C(=O)O)C(=O)O
320,CN1CCC(c2cc(Nc3ccc(NNc4ccccc4)cc3)c(OC3CC4C5CCC6CCCCC6(C)C5CCC4(C)C3)c(NN3CCN(C)CC3)c2)CC1
321,Cc1ccc2c(c1)C(c1ccccc1)C(c1c(Cl)ccc(Cl)c1-c1nc(C)c(N=Nc3ccc(Cl)cc3)s1)N2
322,C=CCC1=C(ON2c3ccccc3CC2Nc2cnccn2)C2=CC=C3C(C)=C(C)C(=O)CC3(C)C2=C(O)C1=O
323,Cc1cc(C)n2nc(N)c(N=Nc3ccc(Cc4cc(CC(O)C#N)c(N)cc4N)cc3)c2n1
324,O=N(O)c1ccc2oc(Cc3ccc4ccccc4n3)c(C3C=Cc4ccccc4N3)c2c1
325,NS(O)(O)c1ccc(C2CCc3ccccc3N2N=O)c(-c2ccc3c(c2N(=O)O)C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C3=O)c1
326,CC(=O)N(Nc1ccccc1)c1ccc(CC(=NNc2ccc(N(=O)O)cc2)C(CCc2ccc(N)cc2)=NNc2ccc(N(=O)O)cc2)cc1
327,Cc1cc(C)c(C)c(-c2c(C)c(C)c(-c3cc(N(=O)O)cc(N(=O)O)c3)c(C)c2C)c1C
328,CC1N=NC=C1C(=O)Cc1ccc(Cc2ccc3c(c2)CC3O)cc1
329,Cc1ccc2c(c1)N1C(=O)C(C(=O)C3=C(C(=O)c4cc5c(cc4S(N)(O)O)S(O)(O)NCN5)Cc4cc5c(cc4C3)CC(C(=O)n3cnc4c(N)ncnc43)=C(C(=O)c3ccoc3C)C5)C(=O)N1C(N(C)C)=N2
330,CN(Nc1ccc(Cl)cc1Cl)C(=S)C(=O)C1(C#Cc2ccccc2)Cc2ccccc21
331,CCCCCCCCCCCCC(C(=O)NN)C1OC(c2nnc(S)n2N=C2C(=O)Nc3ccccc32)C(Oc2ccsc2)C1OC(=O)C(Cl)(Cl)Cl
332,CC(=NNC(N)=O)C(C)CN(c1onc(C)c1C)c1onc(C)c1C
333,CNC(=CN(=O)O)Nc1cc(C2C(=O)NN=C2c2c(O)c3ccccc3n(C)c2=O)c(Cl)cc1Cl
334,CC12CCC(c3nnnn3)CC1CC(=O)C1C2CC(c2ccc(C(Cl)=NO)cc2)C2(C)C(C(=O)C(Br)(C(F)(F)F)C(F)(F)F)CCC12
335,NN=C(C(=O)OC(CSC(N)N)C(=O)O)c1ccccc1
336,Cc1ccc(NN=C(C#N)c2nc(-c3cc(C)c(C(Cl)(Cl)Cl)cc3C)cs2)cc1
337,CN1CCC23CC(=O)C=CC12CCc1ccc(C2OC(NN4CCCC4)CC2O)c(O)c13
338,Cc1ccnc(-c2nn(-c3ccc(Br)c4c3C(=NNc3ccc(N(=O)O)cc3N(=O)O)C4)c(=S)n2N=Cc2ccc3c(c2)OCO3)n1
339,CCCCC1(O)NC(O)(c2ccc(O)c(O)c2)C(c2cc3ccccc3oc2=O)C(CCC#N)C1OC1OC(C(N)=O)=CC(C)C1Br
340,Cc1c2c(c(C(=O)C(CCCCN)NCC3OCCO3)c3c1C(=O)C3)CC2=O
341,Cc1ccc(C(NCC(=O)O)C(Cl)(Cl)Cl)o1
342,CCC(Br)(CC)C(=O)c1cc(-c2csc(C(C#N)=NNc3cccc(C)c3)n2)cc(OC2OC(C)C(O)C(N)C2O)c1Nc1ccnc2cc(Cl)ccc12
343,CC(C)CC(NOC(CN=Cc1ccc(C=NCC(ONc2ncnc3c2cnn3C)Oc2ccc(O)c(O)c2)c(N(=O)O)c1)OC1OC(C(N)=O)=CC(C)C1Br)C(=O)O
344,Cc1ccc2c(c1)C(=O)C(=CNC(=O)C1=C(O)c3ccccc3S(O)(O)N1C)C(N1NC(=O)C(Br)(Br)C1=O)O2
345,CC12CCC3(CC1=CCC1C2CCC2(C)C(c4c(-c5c(O)cccc5O)nn(C(N)=O)c4N)CCC12)OCCO3
346,Cc1c(C)c(-c2ccccc2C=NNc2ccc(N(=O)O)cc2N(=O)O)c(C)c(-c2nnc(C)c3c(C)onc23)c1C
347,Cc1nc(OC2CC3C(C)C(=O)C4(C5CC6C(C)(C)CCC(Oc7cccc(NN=C(C#N)c8nc9ccccc9s8)c7)C6(C(OCC6COc7ccccc7O6)O5)C24)C3On2cc3c(n2)C2(C)CCC3C2(C)C)cs1
348,O=N(O)c1cc(-c2cc3ccccc3s2)ccc1Oc1ccc(Cl)cc1O
349,CCCC(C)ONc1cccc(CC2=N(C)c3ccc(Cl)cc3C2(C)C)c1
350,C=C1C2CCC3(O)C4(C)CCCC(C)(N(NC(SC)=C(C#N)C#N)c5ccc(NC(C)=O)c(C(CC(=NO)c6ccccc6)NO)c5)C4CCC3(C2)C1O
351,Cc1cc(-c2cc(Cc3cc(Cl)ccc3Cl)c(CCc3ccc(N=Cc4ccccc4)cc3)cc2C2C(C)(O)CCC3C(C)(C)CCCC32C)n2nc(N)c(N=Nc3ccccc3)c2n1
352,CC1c2cc(ONCCCn3ccccc3)c(C3C(=N)Oc4c(c(=O)oc5ccccc45)C3c3ccc(Br)cc3)cc2CCN1C
353,Oc1cc(Cl)ccc1-c1ccc(Cc2cc3ccccc3s2)cc1O
354,NC(Cc1nnc(Br)c(S(=O)(=O)c2ccc(N)cc2)n1)=NO
355,CC1CCC(OC2CC3C4CCC(c5cc(Br)cc(N(=O)O)c5O)C4(C)CCC3C3(C)CCC(=O)CC23O)C(O)C1
356,CCC(O)(CC)c1cc2cc(-c3ccc(NN=C(C(C)=O)C(C)=O)cc3)c(NC(CCC(=O)O)C(=O)O)cc2c(Cc2cc(Cl)c(Cl)c(Cl)c2Cl)n1
357,CC12CCC3C(CC(OCC4=NCCN4)C4(O)CC(O)CCC34C)C1CCC2c1ccc(N(=O)O)o1
358,C=C(C)C(=O)c1ccc2nc(Cc3ccc4c(c3N)C(=O)c3ccccc3C4=O)cc2c1
359,Cc1ccc(Br)c(O)c1C1(Nc2cccc3c(N(=O)O)cccc23)OC(=O)C2CCC1(C)OC2(C)C
360,Cc1c(C)c(C2CCC3(C)C(CCC4C5CC=C(C#Cc6ccccc6)C5(C)CCC43)C2)c(-c2nnc3n2N=C(C(C)C)CS3)c(OC2CCC3C4CCC5CC(=O)CCC5(C)C4CCC23C)c1-c1ccc2cc3ccccc3cc2c1
361,COC(C)c1cc(C)n(C(CC(=NO)c2ccccc2)NO)n1
362,C=C1C(=O)C23C(c4nnc(-c5nnc(S)n5N=Cc5ccccc5O)s4)CC4C5(C)CCCC4(COC5)C2C(O)CC1C3O
363,Cc1ccc2c(c1)C(C)(C)C(CC(=O)CCC(CCC(=O)Cc1c(F)cccc1Cl)OC1OC(C(N)=O)=CCC1Br)=N2C
364,Cc1cc(C)n2nc(N)c(N=Nc3ccc(-c4cc5cc(-c6csc(C(C#N)=NNc7ccccc7)n6)ccc5n4)cc3)c2n1
365,CC1=NN(c2nn(-c3ccc(NN=C(C#N)c4nc5ccccc5n4C)cc3)c(=O)c3ccccc23)C(=O)C1=NNc1ccc(Cl)cc1Cl
366,O=N(O)c1ccccc1C=CNc1ccc(S(=O)(=O)NCC2COc3ccccc3O2)cc1
367,Cc1cc(Nc2nc(N)nnc2Cc2c(N)c3ccccc3oc2=O)nc(C)n1
368,N#CC(ONc1c(N(=O)O)cc(Cl)cc1N(=O)O)c1ccc(Cl)cc1Cl
369,Cc1cnc(Nc2cc(=S)cc(N3N=C(C(F)(F)F)C(=NNc4ccc(F)cc4)C3=O)o2)nc1
370,Cn1nccc1-c1cnc(C2(C3=CC4CCC(C3)C4)C(=O)NC(=O)NC2=O)c(Cl)n1
371,CC(=Nn1c(S)nnc1N1NC(=O)C(c2ccc3ccccc3c2C)C1=O)c1ccc(C)cc1
372,CC(=O)n1c(NC2=CC(=O)C=CC2=O)c(On2c(=O)c(C(C)=NCCO)c(O)c3ccccc32)c2cc(CCCC(C)(C)C(=O)O)c(N(=O)O)cc21
373,CC1(C)CC(=O)C(C(=O)CCC(=O)c2ccc3c(c2)C(=O)C3)C(=O)C1
374,Cc1cc(C)n2nc(N)c(N=Nc3ccc(C(CC(=NO)c4cccc5ccccc45)c4cc(Br)cc(N(=O)O)c4O)cc3)c2n1
375,Nc1c(Br)cc(Br)cc1C1CNc2cc3c(cc2C1)CC(Sc1ccccc1)CN3
376,CC12CCC(C1(C)C)C(C(=O)C1Cc3ccccc31)(C1(c3ccccc3Cl)C(=O)C3(C)CCC1C3(C)C)C2=O
377,Cc1c(F)cc2c(=O)c(-c3ccc4nc5cnc(-c6ccc7c(c6)CCC(=O)N7)c(CC(=O)CCC6=NC=NC6)c5c4c3)cn3c2c1CCC3C
378,CC1C(=O)C23C(Oc4cncn4)CC4C5(C)CCCC4(C(Oc4ccc6c(c4)CC6O)OC5)C2C(OC2CC(=O)NC(=O)C2)CC1C3OC1C2=C(CCCC2)OC(=O)C1(C)C
379,C=C1C(=O)C23C(CCCC(C)CP(c4ccccc4)c4ccccc4)CC4C5(C)CCCC4(COC5)C2C(O)CC1C3O
380,CCC(C)Nc1cc(Oc2ccc(Cl)cc2)cco1
381,Cc1nc(OC2C(Nc3ccc(Cl)c(Cl)c3)OC(C)C(OOC3CCCC3)C2ONS(=O)(=O)c2ccccc2)sc1N=Nc1ccc(N(=O)O)cc1
382,CC12CCC(O)CC1CC(O)C1C2CC(=O)C2(C)C1CCC2C12OC1C(On1ncc3c(N)ncnc31)C1C=COC(c3cc(Cl)c(Cl)cc3Cl)C12
383,Cc1cnc(Nc2c(ON3c4ccccc4C=Cc4ccccc43)cc(-c3cc(C)nc4c(N=Nc5ccccc5Cl)c(N)nn34)cc2C2CCCC(=NO)C2)nc1
384,Cc1ccc(S(O)(O)NNc2c(O)ccc3cc(NNc4ncnc(N)n4)ccc23)cc1
385,Oc1c(Br)cc(Br)cc1C(CN=Cc1cccc(C=NCC(OC(Br)CBr)c2cccs2)c1)c1nnnn1
386,CCCCCCCCCCNNCC(O)Cc1cc(O)nc2c(Br)cc(Br)cc12
387,Nc1ccc(-c2c(C=O)ccc(-c3ncccn3)c2C(=O)C2CC(=O)c3ccccc32)cc1
388,CC12CCC3(CC1CC(O)C1C2CC(=O)C2(C)C1CCC2N(NCCCC(=O)NO)c1c(N(=O)O)cc(S(N)(=O)=O)cc1N(=O)O)OCCO3
389,Cc1ccc(S(O)(O)NC(C)CCC(=O)C2CC(=O)c3cnccc3C2)cc1
390,O=C(CONc1ccccn1)c1c(Cl)ccc(Cl)c1Cl
391,CCC1CCCCC(c2ccc(Cl)cc2Cl)CCCC1
392,CC1=CC(C(CC2=C(C=NNc3ccc(N(=O)O)cc3N(=O)O)CCCC2)C(C(=O)Nc2cccnc2)C(=O)C2Cc3ccccc3C2=O)OC(C)=C1
393,CC(=O)C(CC(=O)O[Si](C)(C)C)C(=O)c1cnc(N)nc1N
394,CCC(C(=O)O)C(C(=O)CCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1)C1CCCCN1C(C)CCCO
395,CC(=Nc1ccc(C2CC(c3ccc4ccccc4c3)=NN2C(N)=O)c(O)c1)c1c(O)c2ccccc2n(-n2c(=O)n3n(c2=O)C2C4CCC2C3O4)c1=O
396,Cc1cccc(NCC(Nc2nc3ccccc3n2)C(=O)CC(C)C(=O)N2CC=CC2)n1
397,CC(=Nn1c(S)nnc1C(O)C(CO)Nc1cc(C)nc2c(N=Nc3ccccc3Cl)c(N)nn12)c1ccc(C)cc1
398,CCCCCCCCCC(=O)c1cc(C2(O)C(C)CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC32C)cc(Cc2csc3c(Cl)cccc23)o1
399,CC(C)C1=C(O)C(=O)C2=C(C1=O)C(OSC1(C#N)CC1(C#N)SCc1ccc(O)c(N(=O)O)c1)C(O)C1C(C)(C)CCCC21C
